EntryTime,ExitTime,Tag,PnL,ReturnPct,reclaim_label,reclaimed_ema20,recent_touch_ema20,recent_close_below_ema20,hold_above_ema20_3,retest_seen_3,shallow_retest_3,deep_retest_3,continuation_confirmed_3,closes_above_ema20_3,entry_close,entry_ema20,entry_high,entry_cont_high,entry_exec_distance_atr,entry_atr_ratio,entry_rsi,entry_adx,entry_price,is_winner,is_loser,is_recent,is_weak_slice,is_small_win
2020-05-18 12:00:00+00:00,2020-05-19 00:00:00+00:00,Long1,-15.618755749161608,-0.01556830759304146,reclaim_then_failed_hold,True,True,False,False,True,True,True,False,2,9670.96,9576.837683289137,9735.0,9950.0,1.2218007319504587,0.9244623893595445,55.632225836860584,16.84092527861492,9670.96,False,True,False,False,False
2020-05-30 20:00:00+00:00,2020-06-02 12:00:00+00:00,Long1,-24.66856755980353,-0.024592715091794743,ambiguous,True,True,False,True,False,False,False,False,3,9697.72,9411.687954948831,9740.0,9600.0,2.7359849436626975,0.9948911438362549,70.20345606672447,27.698654742144623,9697.72,False,True,False,False,False
2020-06-04 12:00:00+00:00,2020-06-05 08:00:00+00:00,Long1,-14.54388663413781,-0.014502730586536776,reclaim_without_retest,True,True,True,True,False,False,False,True,3,9829.39,9645.02835403614,9840.79,9690.0,1.716319515424268,0.9744663672586495,59.316055506132216,17.655943354064853,9829.39,False,True,False,False,False
2020-08-10 00:00:00+00:00,2020-08-10 08:00:00+00:00,Long1,-24.065921995144347,-0.02400130023148514,ambiguous,True,True,True,True,True,True,False,False,3,12009.4,11685.993404498488,12067.35,11808.27,2.8777615639775793,0.9398293068170295,65.53093230143419,17.26648825883095,12009.4,False,True,False,False,False
2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,Long1,-9.60395747490415,-0.009580466825284217,ambiguous,True,True,False,False,True,False,True,False,2,11852.4,11751.19275444855,11977.0,11980.0,1.147438028497798,0.9249437163176552,59.14229757413561,18.59831770176521,11852.4,False,True,False,False,False
2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,Long1,-0.06659457436589866,-6.643805358988019e-05,reclaim_without_retest,True,True,False,True,False,False,False,True,3,11680.58,11575.122317930964,11710.0,11726.89,1.0132305546327662,0.9046087252978621,59.176872061481,18.214560947672343,11680.58,False,True,False,False,False
2020-10-12 12:00:00+00:00,2020-10-16 04:00:00+00:00,Long1,-22.12569485733232,-0.022073706553944705,reclaim_without_retest,True,True,False,True,False,False,False,True,3,11549.38,11265.406840180623,11590.0,11445.0,3.6441033435032724,1.1617299815932498,68.93659912813169,34.81060406657388,11549.38,False,True,False,False,False
2020-10-25 16:00:00+00:00,2020-10-28 12:00:00+00:00,Long1,12.75267976543458,0.01272552169272575,ambiguous,True,True,False,True,False,False,False,False,3,13042.16,12916.184529858387,13046.51,13350.0,3.0543219696012875,0.9269347174942946,60.89415156686667,60.68796047434882,13042.159999999998,True,False,False,False,False
2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,Long1,-3.5944577257674766,-0.003586346976062336,ambiguous,True,True,True,True,True,True,False,False,3,13436.95,13262.14151789483,13481.56,13859.48,1.8438918341029014,1.1890745310788093,57.22710231537901,32.33318401010861,13436.950000000003,False,True,False,False,False
2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,Long1,67.17598759349858,0.06702681107307017,reclaim_without_retest,True,True,True,True,False,False,False,True,3,13710.38,13582.14606273803,13798.0,13864.0,1.2723672043169718,0.971767500925295,55.64711655965945,22.85193023111081,13710.38,True,False,False,False,False
2020-11-09 08:00:00+00:00,2020-11-10 12:00:00+00:00,Long1,-41.27661517860602,-0.04115737809280748,reclaim_then_failed_hold,True,True,False,False,True,True,True,False,2,15802.39,15213.641015213318,15840.0,15650.0,2.9624830780614193,1.0133673264552754,65.52138307066967,26.593159775400856,15802.390000000001,False,True,False,False,False
2020-11-16 04:00:00+00:00,2020-11-22 08:00:00+00:00,Long1,100.95711605142779,0.10070691303306105,reclaim_without_retest,True,True,True,True,False,False,False,True,3,16235.71,15993.59032808419,16291.99,16180.0,2.0558044004918767,0.9026778798330832,59.008098992354654,16.016782757322186,16235.71,True,False,False,False,False
2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,Long1,-5.730946598924628,-0.0057109948654575915,reclaim_without_retest,True,True,True,True,False,False,False,True,3,19064.99,18424.13366532412,19100.0,18766.0,2.816758142973628,1.0302925183726805,64.848207234188,21.065583425771568,19064.99,False,True,False,False,False
2020-12-24 20:00:00+00:00,2021-01-04 08:00:00+00:00,Long1,295.44322385821266,0.2944314966370548,reclaim_without_retest,True,True,False,True,False,False,False,True,3,23729.2,23278.30408429108,23794.43,24100.0,1.8143178929902388,0.926486729777965,58.57991350248426,17.802456970969363,23729.2,True,False,False,False,False
2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,Long1,111.20125041536568,0.1104952924156655,reclaim_without_retest,True,True,False,True,False,False,False,True,3,33697.75,31792.821529894085,34187.09,33600.0,2.362542441145873,1.2148915959761961,62.80932741063048,24.656348510234416,33697.75,True,False,False,False,False
2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,Long1,-26.292072104599917,-0.02609633615167814,ambiguous,True,True,False,False,True,False,True,False,1,39030.0,38373.61013156686,39094.36,40955.51,2.1942434316517185,1.023733408040869,58.54130680422095,29.94778963331732,39030.0,False,True,False,False,False
2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,Long1,215.01338397805316,0.21346835189682148,reclaim_then_failed_hold,True,True,True,False,True,True,True,False,2,38795.69,38398.11624146278,39080.0,40955.51,1.6494985157032676,1.067553436541894,55.732682564820664,24.020502449508516,38795.69,True,False,False,False,False
2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,Long1,137.59656382356792,0.13631701305601332,ambiguous,True,True,True,True,True,True,False,False,3,47938.83,47504.12663196856,48219.23,49707.43,1.910994383579457,0.9513132855034822,56.34545291405826,21.32892554156598,47938.83,True,False,False,False,False
2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,Long1,-49.935030145904996,-0.04940335122259138,reclaim_then_failed_hold,True,True,False,False,True,True,True,False,2,49696.49,49069.56223148292,49870.0,52640.0,0.5442419872111103,0.9189677783693908,54.075377033032176,21.765754999863763,49696.49,False,True,False,False,False
2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,Long1,112.04916008088166,0.1109108691398786,reclaim_without_retest,True,True,False,True,False,False,False,True,3,50496.82,49600.91436602029,50560.0,51847.38,0.9977648298626786,0.9287835214502801,57.02501697203985,16.36020144280686,50496.82,True,False,False,False,False
2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,Long1,-32.9478863249161,-0.032577064040537534,ambiguous,True,True,False,True,False,False,False,False,3,58831.33,57599.8481193426,58888.0,60129.97,1.3225514935570812,0.9518459288129374,56.78737113598597,20.923786819620634,58831.33,False,True,False,False,False
2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,Long1,0.9015436065732543,0.0008916873057487004,reclaim_without_retest,True,True,True,True,False,False,False,True,3,59018.29,58162.4927002822,59272.0,58597.04,1.1829672015470685,1.0009218194006788,57.0178768568206,21.340129440657766,59018.29000000001,True,False,False,False,False
2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,Long1,26.813893330362593,0.026520513515923615,ambiguous,True,True,False,True,False,False,False,False,3,59769.13,58785.445653127485,59842.63,61500.0,1.4529565994684963,1.0312110487567328,60.4051228812163,20.90486766732747,59769.13,True,False,False,False,False
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,Long1,-12.755284290451712,-0.012612376585805931,ambiguous,True,True,True,True,False,False,False,False,3,40692.24,39177.43790054639,41350.0,39969.66,1.6201168541899276,1.1413221318104247,60.36750676533628,18.713921721239764,40692.24,False,True,False,False,False
2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,Long1,-6.612103577011158,-0.006538848151244108,ambiguous,True,True,False,True,False,False,False,False,3,45495.73,44619.14969228816,45565.18,46700.0,2.446805507660526,0.9847854655777085,61.78629959914999,24.96877531444477,45495.73,False,True,False,False,False
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,Long1,-8.915603114926437,-0.00881740273137565,ambiguous,True,True,True,True,False,False,False,False,3,46103.51,45132.50889425691,46336.0,46743.47,2.204327708069709,0.9465857084836585,59.549614200194924,19.425790074771697,46103.51,False,True,False,False,False
2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,Long1,-20.06635763378215,-0.01984708490508176,reclaim_without_retest,True,True,False,True,False,False,False,True,3,49239.22,48248.97715895885,49489.73,49757.04,2.4072889894006413,0.9379293983786695,62.05435727907557,34.94421590595258,49239.219999999994,False,True,False,False,False
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,Long1,-22.910699313792787,-0.02266484189758826,ambiguous,True,True,False,False,True,False,True,False,0,48973.32,48640.70493004199,49264.3,49860.0,1.109630404062674,1.0020331062746566,53.5933356376357,20.776949398407876,48973.31999999999,False,True,False,False,False
2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,Long1,6.753743982261261,0.006682784952067379,reclaim_without_retest,True,True,False,True,False,False,False,True,3,49476.83,48698.15048457752,49500.0,50450.13,1.3292238692207263,1.0347863153649812,59.95883773411876,20.811974334636503,49476.83,True,False,False,False,False
2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,Long1,159.14250286948706,0.15745989738313143,reclaim_without_retest,True,True,False,True,False,False,False,True,3,47758.23,47210.07874464349,48500.0,49228.08,2.1990504543439497,0.939640366550282,59.07389725790215,39.359548624096426,47758.23,True,False,False,False,False
2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,Long1,24.54649103757485,0.024248799588636908,reclaim_without_retest,True,True,False,True,False,False,False,True,3,59431.71,57035.195598876024,59453.75,58532.54,3.2332971839718216,1.0665090551508256,65.60164127335966,21.07907854056832,59431.71000000001,True,False,False,False,False
2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,Long1,8.316945358176689,0.008214092043415016,reclaim_without_retest,True,True,False,True,False,False,False,True,3,62395.99,61377.793710640544,63278.61,62998.0,2.346491289674656,1.0645188707473303,61.41855769214028,17.498391751881286,62395.99,True,False,False,False,False
2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,Long1,-52.33968659345383,-0.051688168877708406,ambiguous,True,True,False,False,True,False,True,False,1,68348.63,65925.62897185925,69000.0,68524.25,3.501977437021145,1.1445872983202108,70.37659106255884,33.91261734655987,68348.63,False,True,False,False,False
2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,Long1,-40.53833458326568,-0.040054396331352125,ambiguous,True,True,False,True,False,False,False,False,3,47435.46,46640.069790986076,47457.16,48189.84,3.463476601641301,1.1457495518357381,65.77575530587484,59.35611068067125,47435.46,False,True,False,False,False
2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,Long1,-11.420457916835627,-0.01128864539066908,ambiguous,True,True,False,False,True,False,True,False,2,46599.93,46275.1807597399,47213.0,47600.0,1.2087412501712334,1.12215227000215,54.17521847492113,30.991583499444562,46599.93,False,True,False,False,False
2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,Long1,-18.74045636304954,-0.018526248746525153,ambiguous,True,True,True,True,False,False,False,False,3,46580.51,46199.42304751454,46890.71,47444.11,0.8989323507533965,1.0293618459893412,55.30203241272658,16.401256710253246,46580.51,False,True,False,False,False
2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,Long1,-31.478762838958964,-0.03112471129843897,ambiguous,True,True,False,True,True,True,False,False,3,30221.52,29987.91693212548,30274.21,30485.0,1.2903042902139052,1.136928349543215,55.82663795333169,27.928112594629777,30221.52,False,True,True,False,False
2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,Long1,-20.886126537903966,-0.020657643032785947,strict_reclaim_retest_hold,True,True,True,True,True,True,False,True,3,30670.94,30362.67316822343,30750.0,30769.96,2.206848754207813,0.9473549961529217,58.40536612283441,21.401645063803326,30670.94,False,True,True,False,False
2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,Long1,-16.90353133430004,-0.016722064487873577,ambiguous,True,True,False,True,True,True,False,False,3,30596.45,30387.166627668914,30813.63,31045.78,0.7043286770733447,1.1212842081469174,55.87792239181302,19.682691388447672,30596.449999999997,False,True,True,False,False
2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,Long1,-7.919425446015086,-0.007835717332298625,ambiguous,True,True,True,True,True,True,False,False,3,34488.27,34271.442496425334,34535.75,34856.0,2.6616612831631605,0.9385153534357942,57.742568561899965,25.380994812025573,34488.27,False,True,True,False,False
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,Long1,-30.478280387172635,-0.030158487908929946,reclaim_without_retest,True,True,True,True,False,False,False,True,3,37499.99,36400.48878423254,37774.14,36744.0,2.2214354558916836,1.289359046961429,64.16667745016005,24.6574150302471,37499.99,False,True,True,False,False
2023-11-20 16:00:00+00:00,2023-11-21 12:00:00+00:00,Long1,-16.98106503729428,-0.016807960530466164,ambiguous,True,True,False,True,False,False,False,False,3,37569.23,36909.2196776569,37750.0,37500.0,1.9550175569832557,0.9790848736157517,63.390390000277144,16.38622755916809,37569.23,False,True,True,False,False
2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,Long1,1.6614274316411275,0.0016447671521096908,ambiguous,True,True,True,True,False,False,False,False,3,37281.42,37015.231147469254,37350.0,37861.1,0.8644380686182668,1.0263785052523438,54.99744090074868,16.265904372183996,37281.42,True,False,True,False,False
2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,Long1,111.96173292113542,0.11083719709743364,reclaim_then_failed_hold,True,True,False,False,True,True,True,False,2,38051.84,37695.60547047196,38051.84,38450.0,1.4288383945657808,1.0806868514210677,59.719549139620355,22.69116934565908,38051.84,True,False,True,False,False
2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,Long1,-14.255774629091118,-0.014096974403567122,ambiguous,True,True,False,True,False,False,False,False,3,43562.32,43475.31974456099,43650.1,44398.26,1.0164584607238427,0.9153858481510314,53.83225061274515,21.01109019503753,43562.32,False,True,True,False,False
2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,Long1,-1.9812385285551262,-0.0019594448392865403,reclaim_then_failed_hold,True,True,True,False,True,True,True,False,2,43618.0,43461.21935626518,43802.32,43946.0,0.8983153471476308,0.9087308347986773,53.99227341109325,17.343213714029577,43618.0,False,True,True,False,False
2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,Long1,39.13168764835786,0.03870199654422294,ambiguous,True,True,False,True,False,False,False,False,3,49036.73,48590.08922429907,49268.21,50368.61,2.8621826477732477,1.1963050142654617,59.15826850864456,58.755945273992815,49036.73,True,False,True,False,False
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,Long1,-2.233270574698124,-0.002207893225442969,ambiguous,True,True,True,True,True,True,False,False,3,51642.64,51443.52627463318,52030.18,52572.08,2.5046149870492216,0.9349164775337697,55.585232315987,40.22583546694425,51642.64,False,True,True,False,False
2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,Long1,-26.558236985152178,-0.026257031698248876,reclaim_then_failed_hold,True,True,True,False,True,True,True,True,2,52286.8,51839.8601266626,52380.0,52488.77,2.534626949358598,0.9220443162094619,59.12331112108027,23.382496161665923,52286.8,False,True,True,False,False
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,Long1,-3.9722237005097094,-0.003928204796715641,ambiguous,True,True,True,True,True,True,False,False,3,66676.46,64468.984528637295,66761.1,69000.0,2.3497455763206077,1.6163516149198183,59.226297387879455,46.02419879275179,66676.46,False,True,True,False,False
2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,Long1,-4.820664643243818,-0.004767429319736058,ambiguous,True,True,False,True,False,False,False,False,3,68863.99,66667.00846255211,68864.0,69990.0,2.8120747820659107,0.9155549429056942,64.84758212639358,20.669894252158514,68863.99,False,True,True,False,False
2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,Long1,3.6847725907207827,0.003644255793333475,reclaim_without_retest,True,True,False,True,False,False,False,True,3,71019.99,68564.9255329053,71298.0,69887.61,3.628768125474285,0.9565802380855299,69.59523230190854,20.09435673796894,71019.99,True,False,True,False,False
2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,Long1,0.8066177388346354,0.0007977190582579413,ambiguous,True,True,True,True,False,False,False,False,3,69469.99,68859.59880159385,69637.66,71769.54,1.286550326255531,0.9864860730911538,56.032431944746286,31.54870235926836,69469.99,True,False,True,False,False
2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,Long1,-26.623195060229975,-0.026329285392934575,ambiguous,True,True,False,False,True,False,True,False,0,70794.85,70042.1491346982,70905.26,72797.99,1.6172185898346214,1.0170413750287621,58.60386147584067,40.75236884368771,70794.85,False,True,True,False,False
2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,Long1,-10.279517920931928,-0.010168712130693619,ambiguous,True,True,True,True,True,True,False,False,3,70631.08,69697.53733866884,71172.08,71339.79,1.2615554501020645,1.0798345375827574,57.9395596052001,25.561584350667005,70631.08,False,True,True,False,False
2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,Long1,-24.211753883913534,-0.023953193536466005,ambiguous,True,True,False,False,True,False,True,False,2,70977.27,70065.250358458,70996.91,71305.89,1.3353491206067494,1.0111583136739453,58.312200072924504,16.7183175484086,70977.27,False,True,True,False,False
2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,Long1,17.895907925571795,0.017709045278468363,reclaim_without_retest,True,True,True,True,False,False,False,True,3,66825.14,66441.60000901202,67295.99,67700.0,2.2831787987172687,0.904030183747076,58.513065596330655,35.1328508443814,66825.14,True,False,True,False,False
2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,Long1,-23.042787144631525,-0.02279814209397702,ambiguous,True,True,False,True,False,False,False,False,3,70799.06,70441.3549698075,70958.89,71758.0,1.7442814983469677,0.952875076237053,57.994396393851,40.77715836281211,70799.06,False,True,True,False,False
2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,Long1,-10.493383920839902,-0.010384341107976737,ambiguous,True,True,False,True,True,True,False,False,3,67940.95,67305.08119726158,68285.43,69399.99,1.5377967195867128,1.0729412344010016,58.79648472776253,26.53933864912654,67940.95,False,True,True,False,False
2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,Long1,-14.186961589560504,-0.014040994654567164,ambiguous,True,True,False,True,True,True,False,False,3,64354.0,62941.78481474421,64745.88,64000.0,3.260406026400187,1.0282950891116611,69.56608812158719,33.069930560133145,64354.00000000001,False,True,True,False,False
2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,Long1,10.084921676253785,0.009982560079884791,strict_reclaim_retest_hold,True,True,True,True,True,True,False,True,3,63852.07,63520.89223376714,63874.41,64817.99,1.5571845902264871,0.94902680348504,55.877931927464374,21.106305132460445,63852.06999999999,True,False,True,False,False
2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,Long1,209.62197348626563,0.20747360761537595,reclaim_without_retest,True,True,False,True,False,False,False,True,3,74348.53,69471.6037338237,75000.0,70577.91,3.6966502500737985,1.4658282602712245,76.71899614812905,23.776520334732812,74348.53,True,False,True,False,False
2024-11-18 12:00:00+00:00,2024-11-24 12:00:00+00:00,Long1,38.36487178737503,0.03789311079649319,ambiguous,True,True,False,True,True,True,False,False,3,92309.51,90342.95564387777,92594.0,92300.0,2.878823664115952,0.9358596913910698,60.90360349549753,17.4366894629778,92309.51,True,False,True,False,False
2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,Long1,-22.319073348447198,-0.02203627416526568,ambiguous,True,True,True,False,True,False,True,False,0,105028.33,104797.09994026204,105033.33,108353.0,1.4956277116561678,1.0744514519546633,55.136058467291775,31.12300911741809,105028.33,False,True,True,False,False
2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,Long1,-33.41089495715864,-0.03299481603220298,ambiguous,True,True,True,False,True,False,True,False,2,107120.65,103369.76641909171,109588.0,106422.43,2.6402931478974185,1.4963415664392996,63.20208052586966,29.98633203923935,107120.65000000001,False,True,True,True,False
2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,Long1,-27.965987949588076,-0.027626821032045418,ambiguous,True,True,False,True,False,False,False,False,3,107031.34,103909.14123890265,107240.81,109588.0,1.8895315823170458,1.2853273276902597,59.781352001729516,21.508208080835562,107031.34,False,True,True,True,False
2025-04-28 16:00:00+00:00,2025-04-30 12:00:00+00:00,Long1,-9.362935361156602,-0.009251944513605205,ambiguous,True,True,True,True,True,True,False,False,3,94787.2,94092.5442143134,94920.0,95630.0,2.506832606539574,1.0300967562711751,57.68998339125865,34.15331964992705,94787.2,False,True,True,True,False
2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,Long1,50.01415718707209,0.04942584527627759,reclaim_without_retest,True,True,True,True,False,False,False,True,3,96834.02,95031.35229859671,96920.65,95199.0,2.011796373454865,1.1809665586294666,62.48193365378986,26.098024243186043,96834.02,True,False,True,True,False
2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,Long1,-10.529264139084885,-0.010400267378905845,ambiguous,True,True,True,True,True,True,False,False,3,103729.2,102927.19942642373,103822.03,105819.45,1.9994616086468717,1.1165227608899455,56.44313857284357,42.4010625768173,103729.2,False,True,True,True,False
2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,Long1,-3.5010258496011644,-0.003458493292115515,strict_reclaim_retest_hold,True,True,False,True,True,True,False,True,3,103763.71,103191.33317132754,103980.84,104356.95,1.3574928907005226,0.9788766458968953,54.78246890907229,22.551725050537005,103763.71,False,True,True,True,False
2025-05-18 20:00:00+00:00,2025-05-23 20:00:00+00:00,Long1,7.199699008108206,0.00711247929392412,ambiguous,True,True,False,False,True,False,True,True,0,106454.26,103921.52360179112,106660.0,105980.0,2.941879414664002,1.1068646796291381,65.35134477017746,18.002814821712384,106454.26,True,False,True,True,False
2025-05-24 08:00:00+00:00,2025-05-24 20:00:00+00:00,Long1,-14.41569929328894,-0.014240048902759992,reclaim_then_failed_hold,True,True,True,False,True,True,True,False,2,109208.56,108723.73725604154,109506.03,111980.0,1.3823183898578086,1.0202473804346153,54.30466825676239,31.506820304537825,109208.56,False,True,True,True,False
2025-05-25 20:00:00+00:00,2025-05-27 00:00:00+00:00,Long1,-2.0519591374149595,-0.0020272447783887893,reclaim_without_retest,True,True,True,True,False,False,False,True,3,109004.19,108290.54365385196,109299.99,109506.03,1.2098197892973093,0.934224467611982,54.62957653616458,22.707347523531368,109004.19,False,True,True,True,False
2025-05-27 12:00:00+00:00,2025-05-27 20:00:00+00:00,Long1,-12.05228345993757,-0.011907370893310376,ambiguous,True,True,False,False,True,False,True,False,1,110140.11,109128.80049078152,110718.0,110422.22,1.582578753466474,0.9501152323115056,58.1979785164081,16.112744676465102,110140.10999999999,False,True,True,True,False
2025-07-16 04:00:00+00:00,2025-07-18 16:00:00+00:00,Long1,-7.983007887934942,-0.007887959395630447,ambiguous,True,True,True,True,False,False,False,False,3,118189.25,117836.22008484953,118300.0,122120.0,1.6482969594294357,1.1706859397285407,53.990995344929885,32.16966391967391,118189.25,False,True,True,True,False
