EntryTime,ExitTime,Tag,PnL,ReturnPct,path_label,pullback_depth_atr,closes_above_ema20,closes_above_ema50,closes_below_ema20,closes_below_ema50,ema20_reclaim_bars_ago,volatility_compression,di_spread_std,close_direction_changes,push_count,pre_entry_breakout_challenge,close_recovery_atr,entry_exec_distance_atr,entry_atr_ratio,entry_rsi,entry_adx,entry_price,entry_ema20,entry_ema50
2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,Long1,26.813893330362593,0.026520513515923615,multi_push_failed_recovery,1.8006055506468273,9,9,0,0,0,True,7.2775694767363195,4,1,True,1.4502359502257403,1.4529565994684963,1.0312110487567328,60.4051228812163,20.90486766732747,59769.13,58785.445653127485,58237.131345160815
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,Long1,-12.755284290451712,-0.012612376585805931,compression_release,3.13717967730817,5,5,4,4,0,True,6.120844377892205,2,1,True,2.3645807566768666,1.6201168541899276,1.1413221318104247,60.36750676533628,18.713921721239764,40692.24,39177.43790054639,38957.2907984307
2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,Long1,-6.612103577011158,-0.006538848151244108,multi_push_failed_recovery,1.6832216889907188,9,9,0,0,0,False,4.1880624932087995,5,3,True,-0.38578512626325884,2.446805507660526,0.9847854655777085,61.78629959914999,24.96877531444477,45495.73,44619.14969228816,42741.35036344114
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,Long1,-8.915603114926437,-0.00881740273137565,compression_release,2.3664640599047155,3,9,6,0,0,True,5.138784550656185,2,0,False,0.6008774850479092,2.204327708069709,0.9465857084836585,59.549614200194924,19.425790074771697,46103.51,45132.50889425691,43929.87853134171
2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,Long1,-20.06635763378215,-0.01984708490508176,multi_push_failed_recovery,1.34580381584704,9,9,0,0,0,True,3.9516272982976117,3,2,True,0.06590842252478875,2.4072889894006413,0.9379293983786695,62.05435727907557,34.94421590595258,49239.219999999994,48248.97715895885,47112.018265047875
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,Long1,-22.910699313792787,-0.02266484189758826,ambiguous_path,2.1378993004559987,3,7,6,2,0,True,3.2079104720916494,5,1,False,0.7669185932606463,1.109630404062674,1.0020331062746566,53.5933356376357,20.776949398407876,48973.31999999999,48640.70493004199,48014.65382658259
2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,Long1,6.753743982261261,0.006682784952067379,multi_push_failed_recovery,2.390560923984719,9,9,0,0,0,False,4.678867069860675,2,3,True,1.517516733457399,1.3292238692207263,1.0347863153649812,59.95883773411876,20.811974334636503,49476.83,48698.15048457752,48314.63253125779
2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,Long1,159.14250286948706,0.15745989738313143,multi_push_failed_recovery,0.949487868383878,9,9,0,0,0,True,2.6668218772694066,6,1,True,-0.15082671119375204,2.1990504543439497,0.939640366550282,59.07389725790215,39.359548624096426,47758.23,47210.07874464349,45749.69193540445
2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,Long1,24.54649103757485,0.024248799588636908,multi_push_failed_recovery,2.6242802136762062,9,9,0,0,0,True,3.1813699687124806,6,2,True,1.6968880746695094,3.2332971839718216,1.0665090551508256,65.60164127335966,21.07907854056832,59431.71000000001,57035.195598876024,55293.23581859384
2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,Long1,8.316945358176689,0.008214092043415016,multi_push_failed_recovery,1.9735014400521291,9,9,0,0,0,True,3.5765106291661324,5,2,True,0.39490293322754677,2.346491289674656,1.0645188707473303,61.41855769214028,17.498391751881286,62395.99,61377.793710640544,59362.21142566142
2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,Long1,-52.33968659345383,-0.051688168877708406,ambiguous_path,2.0505894960419178,9,9,0,0,0,False,5.0529943612923445,3,1,False,0.413404669251991,3.501977437021145,1.1445872983202108,70.37659106255884,33.91261734655987,68348.63,65925.62897185925,64146.389250454486
2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,Long1,-40.53833458326568,-0.040054396331352125,multi_push_failed_recovery,1.389541107324585,9,9,0,0,0,False,6.74776963462104,5,1,True,-0.7309813740018477,3.463476601641301,1.1457495518357381,65.77575530587484,59.35611068067125,47435.46,46640.069790986076,44967.75295872283
2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,Long1,-11.420457916835627,-0.01128864539066908,noisy_rebound,3.080554614666965,4,4,5,5,0,False,8.568025188147583,3,1,False,1.3066553505920508,1.2087412501712334,1.12215227000215,54.17521847492113,30.991583499444562,46599.93,46275.1807597399,45658.25074045632
2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,Long1,-18.74045636304954,-0.018526248746525153,multi_push_failed_recovery,2.0059591544087785,4,8,5,1,0,True,3.6695728179903773,5,2,True,0.23045398467276848,0.8989323507533965,1.0293618459893412,55.30203241272658,16.401256710253246,46580.51,46199.42304751454,45925.114026751566
2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,Long1,-31.478762838958964,-0.03112471129843897,noisy_rebound,3.4189490953750643,3,4,6,5,0,True,9.09822379531465,5,1,True,1.978007686977881,1.2903042902139052,1.136928349543215,55.82663795333169,27.928112594629777,30221.52,29987.91693212548,29797.045459171546
2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,Long1,-20.886126537903966,-0.020657643032785947,compression_release,2.222419873508867,4,9,5,0,0,True,3.756092294241796,3,1,False,0.5970766028035771,2.206848754207813,0.9473549961529217,58.40536612283441,21.401645063803326,30670.94,30362.67316822343,29864.490161872603
2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,Long1,-16.90353133430004,-0.016722064487873577,multi_push_failed_recovery,1.9618275109493912,7,6,2,3,0,True,8.46942817304356,4,2,True,1.5931645875095943,0.7043286770733447,1.1212842081469174,55.87792239181302,19.682691388447672,30596.449999999997,30387.166627668914,30382.321718832427
2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,Long1,-7.919425446015086,-0.007835717332298625,multi_push_failed_recovery,1.1856087688609342,7,9,2,0,0,True,4.2794782923951065,5,2,True,0.5575255688828428,2.6616612831631605,0.9385153534357942,57.742568561899965,25.380994812025573,34488.27,34271.442496425334,33448.240729774836
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,Long1,-30.478280387172635,-0.030158487908929946,compression_release,4.783207818508183,2,3,7,6,0,True,10.569432777949208,3,0,True,2.198175583347765,2.2214354558916836,1.289359046961429,64.16667745016005,24.6574150302471,37499.99,36400.48878423254,36246.05043807153
2023-11-20 16:00:00+00:00,2023-11-21 12:00:00+00:00,Long1,-16.98106503729428,-0.016807960530466164,multi_push_failed_recovery,2.4953462356444085,8,9,1,0,0,True,5.975453486715164,4,1,True,2.3488100960566016,1.9550175569832557,0.9790848736157517,63.390390000277144,16.38622755916809,37569.23,36909.2196776569,36640.65891611041
2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,Long1,1.6614274316411275,0.0016447671521096908,noisy_rebound,1.9781302141738488,6,7,3,2,0,False,6.292902494250807,4,2,True,1.5515933956218204,0.8644380686182668,1.0263785052523438,54.99744090074868,16.265904372183996,37281.42,37015.231147469254,36825.97240740984
2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,Long1,111.96173292113542,0.11083719709743364,multi_push_failed_recovery,1.2850976895234942,9,9,0,0,0,False,3.0364195241270195,5,1,True,-0.14892007385141462,1.4288383945657808,1.0806868514210677,59.719549139620355,22.69116934565908,38051.84,37695.60547047196,37452.94093768962
2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,Long1,-14.255774629091118,-0.014096974403567122,multi_push_failed_recovery,0.48149431653330815,9,9,0,0,0,False,2.377021282919427,6,2,True,-0.5316640288894479,1.0164584607238427,0.9153858481510314,53.83225061274515,21.01109019503753,43562.32,43475.31974456099,42989.761084450576
2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,Long1,-1.9812385285551262,-0.0019594448392865403,noisy_rebound,2.4361597543870865,5,6,4,3,0,True,6.597259752841905,5,2,True,-0.0722785501368653,0.8983153471476308,0.9087308347986773,53.99227341109325,17.343213714029577,43618.0,43461.21935626518,43205.746018584185
2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,Long1,39.13168764835786,0.03870199654422294,multi_push_failed_recovery,1.7454143137787186,9,9,0,0,0,True,9.091606599939215,6,3,True,1.4914798959320272,2.8621826477732477,1.1963050142654617,59.15826850864456,58.755945273992815,49036.73,48590.08922429907,46861.13482326929
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,Long1,-2.233270574698124,-0.002207893225442969,compression_release,1.4567528886276742,7,9,2,0,0,True,6.296828866399454,3,0,True,-0.351247451242656,2.5046149870492216,0.9349164775337697,55.585232315987,40.22583546694425,51642.64,51443.52627463318,49892.997754346485
2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,Long1,-26.558236985152178,-0.026257031698248876,multi_push_failed_recovery,1.6818191254366748,7,9,2,0,0,True,3.9603505111935022,2,2,True,0.38432962367404366,2.534626949358598,0.9220443162094619,59.12331112108027,23.382496161665923,52286.8,51839.8601266626,50816.196568408064
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,Long1,-3.9722237005097094,-0.003928204796715641,noisy_rebound,3.7020611228444067,6,8,3,1,0,False,18.184963298479786,5,2,True,-0.7572821101880972,2.3497455763206077,1.6163516149198183,59.226297387879455,46.02419879275179,66676.46,64468.984528637295,61807.28615311587
2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,Long1,-4.820664643243818,-0.004767429319736058,multi_push_failed_recovery,1.6838778860519925,9,9,0,0,0,True,3.844667863118161,4,2,True,1.1858094586099988,2.8120747820659107,0.9155549429056942,64.84758212639358,20.669894252158514,68863.99,66667.00846255211,64219.17102684919
2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,Long1,3.6847725907207827,0.003644255793333475,multi_push_failed_recovery,3.111065797227556,9,9,0,0,0,True,5.757052052391043,4,1,True,2.1078149637604167,3.628768125474285,0.9565802380855299,69.59523230190854,20.09435673796894,71019.99,68564.9255329053,66360.16006736642
2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,Long1,0.8066177388346354,0.0007977190582579413,multi_push_failed_recovery,0.8178770363053588,8,9,1,0,0,True,1.4206592732269576,5,2,True,-0.5743126791157188,1.286550326255531,0.9864860730911538,56.032431944746286,31.54870235926836,69469.99,68859.59880159385,67722.64546717911
2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,Long1,-26.623195060229975,-0.026329285392934575,compression_release,1.6356608786878883,9,9,0,0,0,True,7.084714972656349,2,1,True,1.2474691100411415,1.6172185898346214,1.0170413750287621,58.60386147584067,40.75236884368771,70794.85,70042.1491346982,69062.989630256
2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,Long1,-10.279517920931928,-0.010168712130693619,compression_release,2.6805178658878392,2,6,7,3,0,True,3.9600172703255265,3,1,False,1.1771243797454451,1.2615554501020645,1.0798345375827574,57.9395596052001,25.561584350667005,70631.08,69697.53733866884,69165.9440684016
2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,Long1,-24.211753883913534,-0.023953193536466005,multi_push_failed_recovery,2.1510849464700583,9,9,0,0,0,False,2.4446195525878474,4,2,True,0.7936005323581293,1.3353491206067494,1.0111583136739453,58.312200072924504,16.7183175484086,70977.27,70065.250358458,69474.19557676197
2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,Long1,17.895907925571795,0.017709045278468363,compression_release,1.3219939067474924,7,9,2,0,0,True,5.063927087529667,2,1,True,-0.1230085766375065,2.2831787987172687,0.904030183747076,58.513065596330655,35.1328508443814,66825.14,66441.60000901202,65153.52418073545
2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,Long1,-23.042787144631525,-0.02279814209397702,multi_push_failed_recovery,0.9305560925824803,9,9,0,0,0,True,4.0713695532810315,3,2,True,-1.0664619103363069,1.7442814983469677,0.952875076237053,57.994396393851,40.77715836281211,70799.06,70441.3549698075,69521.77181922519
2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,Long1,-10.493383920839902,-0.010384341107976737,multi_push_failed_recovery,1.24766323596927,9,9,0,0,0,True,4.7203099901706915,3,4,True,-0.04740530750555518,1.5377967195867128,1.0729412344010016,58.79648472776253,26.53933864912654,67940.95,67305.08119726158,66349.80054723263
2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,Long1,-14.186961589560504,-0.014040994654567164,compression_release,2.379087369019452,8,9,1,0,0,True,3.8106044584867633,2,1,True,1.3711572741405194,3.260406026400187,1.0282950891116611,69.56608812158719,33.069930560133145,64354.00000000001,62941.78481474421,61618.497831452514
2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,Long1,10.084921676253785,0.009982560079884791,multi_push_failed_recovery,1.5722907043338599,6,9,3,0,0,False,4.645924915758948,2,2,True,-0.5461857012872443,1.5571845902264871,0.94902680348504,55.877931927464374,21.106305132460445,63852.06999999999,63520.89223376714,62681.35698649982
2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,Long1,209.62197348626563,0.20747360761537595,noisy_rebound,5.555429901530955,5,3,4,6,0,False,13.987137656898549,5,1,True,4.800512581780704,3.6966502500737985,1.4658282602712245,76.71899614812905,23.776520334732812,74348.53,69471.6037338237,69348.9362609479
2024-11-18 12:00:00+00:00,2024-11-24 12:00:00+00:00,Long1,38.36487178737503,0.03789311079649319,multi_push_failed_recovery,2.0948914917441988,8,9,1,0,0,True,2.771221230004943,4,2,True,1.026981559757444,2.878823664115952,0.9358596913910698,60.90360349549753,17.4366894629778,92309.51,90342.95564387777,87379.51304122973
2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,Long1,-22.319073348447198,-0.02203627416526568,multi_push_failed_recovery,1.2512435922038359,7,9,2,0,0,False,9.447052189018489,3,1,True,-1.2165954802912513,1.4956277116561678,1.0744514519546633,55.136058467291775,31.12300911741809,105028.33,104797.09994026204,102768.57885099873
2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,Long1,-33.41089495715864,-0.03299481603220298,multi_push_failed_recovery,3.1339063241832816,7,9,2,0,0,False,9.503436631140776,4,2,True,1.0615537709261524,2.6402931478974185,1.4963415664392996,63.20208052586966,29.98633203923935,107120.65000000001,103369.76641909171,100742.43276807976
2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,Long1,-27.965987949588076,-0.027626821032045418,noisy_rebound,2.5031874459551675,5,9,4,0,0,False,7.427056459637006,3,0,False,-0.4374050542651451,1.8895315823170458,1.2853273276902597,59.781352001729516,21.508208080835562,107031.34,103909.14123890265,101813.58885732986
2025-04-28 16:00:00+00:00,2025-04-30 12:00:00+00:00,Long1,-9.362935361156602,-0.009251944513605205,multi_push_failed_recovery,1.8887368513216543,7,9,2,0,0,True,3.3927388523113957,5,2,True,0.8242260227243634,2.506832606539574,1.0300967562711751,57.68998339125865,34.15331964992705,94787.2,94092.5442143134,92149.69510676751
2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,Long1,50.01415718707209,0.04942584527627759,compression_release,3.4517643804053155,2,2,7,7,0,True,5.711686046708172,2,1,True,3.059052319596525,2.011796373454865,1.1809665586294666,62.48193365378986,26.098024243186043,96834.02,95031.35229859671,94819.16048686478
2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,Long1,-10.529264139084885,-0.010400267378905845,noisy_rebound,2.208896107635953,4,9,5,0,0,True,9.325084510091601,4,2,True,-0.27213287804539615,1.9994616086468717,1.1165227608899455,56.44313857284357,42.4010625768173,103729.2,102927.19942642373,101003.83914017887
2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,Long1,-3.5010258496011644,-0.003458493292115515,noisy_rebound,1.899344356103266,5,8,4,1,0,True,4.32981022704183,5,2,True,0.1990344766605132,1.3574928907005226,0.9788766458968953,54.78246890907229,22.551725050537005,103763.71,103191.33317132754,102062.2271356986
