EntryTime,ExitTime,Tag,PnL,ReturnPct,entry_bar,regime_label,bull_alignment,weekly_bull,daily_bull,exec_bull_structure,exec_slope_up,entry_close,entry_ema20,entry_cont_high,entry_cont_gap_atr,entry_close_ema20_gap_atr,entry_exec_distance_atr,entry_atr_ratio,entry_adx,entry_di_spread,recent_close_below_ema20_1,recent_close_below_ema20_2,label_tight,candidate_in_tight,recent_close_below_ema20_tight,breakout_like_tight,label_center,candidate_in_center,recent_close_below_ema20_center,breakout_like_center,label_loose,candidate_in_loose,recent_close_below_ema20_loose,breakout_like_loose,candidate_consensus_count,orderly_reset,multi_bar_support_acceptance,support_to_release_sequence,group,overhead_high_count,first_step_gap_atr,second_step_gap_atr,third_step_gap_atr,ladder_span_1to3_atr,reachable_first_step_with_room_beyond
2020-05-03 16:00:00+00:00,2020-05-04 04:00:00+00:00,Long1,-26.32533715328247,-0.026226494363381,2855,weakening_trend,True,True,True,True,True,8872.34,8807.361753400472,9200.0,1.5267594870419312,0.3027716365964121,2.222294772527319,0.9152866658208444,39.961784324341366,8.207411853307878,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,8,0.06830951010204023,0.4439652198173603,0.5249488000065429,0.45663928990450264,False
2020-05-04 12:00:00+00:00,2020-05-10 00:00:00+00:00,Long1,-26.534307907778903,-0.0264416127938515,2860,other,True,True,True,True,True,8848.0,8787.348944057248,9200.0,1.6657105576596536,0.2870088187984305,1.830931224798594,0.9461881287998298,30.168222891393988,4.347118057772899,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,8,0.27446367143255657,0.416900852641523,0.506338152470406,0.23187448103784947,False
2020-05-18 12:00:00+00:00,2020-05-19 00:00:00+00:00,Long1,-15.618755749161608,-0.0155683075930414,2944,weakening_trend,True,True,True,True,True,9670.96,9576.837683289135,9950.0,1.214596207806227,0.4096925492651562,1.221800731950459,0.9244623893595444,16.84092527861492,2.423909816633227,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,6,0.5482310506493502,0.5551084230989407,0.7357917967587623,0.1875607461094121,False
2020-05-30 20:00:00+00:00,2020-06-02 12:00:00+00:00,Long1,-24.66856755980353,-0.0245927150917947,3018,mature_trend,True,True,True,True,True,9697.72,9411.687954948831,9600.0,0.0,1.9192440854251884,2.735984943662697,0.9948911438362548,27.698654742144623,17.944280310448065,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-06-04 12:00:00+00:00,2020-06-05 08:00:00+00:00,Long1,-14.54388663413781,-0.0145027305865367,3046,mature_trend,True,True,True,True,True,9829.39,9645.02835403614,9690.0,0.0,1.0787574138709048,1.716319515424268,0.9744663672586495,17.655943354064853,0.5759740065632464,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-08-10 00:00:00+00:00,2020-08-10 08:00:00+00:00,Long1,-24.065921995144347,-0.0240013002314851,3445,mature_trend,True,True,True,True,True,12009.4,11685.993404498488,11808.27,0.0,1.8143074591554875,2.8777615639775798,0.9398293068170296,17.26648825883095,8.095213471295438,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,Long1,-9.60395747490415,-0.0095804668252842,3480,other,True,True,True,True,True,11852.4,11751.19275444855,11980.0,0.7429522148483025,0.5892801507926763,1.147438028497798,0.9249437163176552,18.59831770176521,2.3797523063665764,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,True,True,False,other_long1,5,0.2536867398192808,0.2854194167073982,0.40524666264452963,0.15155992282524883,False
2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,Long1,-0.0665945743658986,-6.643805358988019e-05,3573,unstable_transition,True,True,True,True,True,11680.58,11575.122317930964,11726.89,0.4051826302178696,0.922686698281418,1.0132305546327662,0.904608725297862,18.214560947672343,1.905237197592271,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,0,False,False,False,other_long1,4,0.03867214911602317,0.22232111064211016,0.3361502192392734,0.2974780701232502,False
2020-10-12 12:00:00+00:00,2020-10-16 04:00:00+00:00,Long1,-22.12569485733232,-0.0220737065539447,3826,mature_trend,True,True,True,True,True,11549.38,11265.406840180623,11445.0,0.0,2.0336879397612804,3.644103343503272,1.1617299815932498,34.81060406657388,9.737604642388568,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-10-25 16:00:00+00:00,2020-10-28 12:00:00+00:00,Long1,12.75267976543458,0.0127255216927257,3905,mature_trend,True,True,True,True,True,13042.16,12916.184529858388,13350.0,1.6629692448670088,0.6805266776675052,3.0543219696012875,0.9269347174942946,60.68796047434882,16.86926699047501,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,True,True,True,other_long1,5,0.4691146349540385,0.5529005399302848,0.6729342477685899,0.2038196128145514,False
2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,Long1,-3.594457725767477,-0.0035863469760623,3928,mature_trend,True,True,True,True,True,13436.95,13262.14151789483,13859.48,1.6538823151519293,0.6842417274330701,1.8438918341029011,1.1890745310788091,32.33318401010861,4.150370915140023,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,4,1.0515204722562055,1.3791420607309128,1.518919443340607,0.46739897108440154,False
2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,Long1,67.17598759349858,0.0670268110730701,3958,other,True,True,True,True,True,13710.38,13582.14606273803,13864.0,0.6605959263042029,0.5514309111392112,1.2723672043169718,0.971767500925295,22.85193023111081,2.6148579809654717,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,4,0.13167196500087955,0.21019352218298362,0.5143893028545038,0.3827173378536243,False
2020-11-09 08:00:00+00:00,2020-11-10 12:00:00+00:00,Long1,-41.27661517860602,-0.0411573780928074,3993,mature_trend,True,True,True,True,True,15802.39,15213.641015213318,15650.0,0.0,1.5670282169584917,2.9624830780614198,1.0133673264552754,26.593159775400856,10.95607295642629,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-11-16 04:00:00+00:00,2020-11-22 08:00:00+00:00,Long1,100.9571160514278,0.100706913033061,4034,mature_trend,True,True,True,True,True,16235.71,15993.59032808419,16180.0,0.0,0.9060698956645014,2.0558044004918767,0.9026778798330832,16.016782757322186,3.4503630203024898,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,Long1,-5.730946598924628,-0.0057109948654575,4083,mature_trend,True,True,True,True,True,19064.99,18424.13366532412,18766.0,0.0,1.5581697397576153,2.816758142973628,1.0302925183726803,21.065583425771568,3.1140834441861323,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2020-12-24 20:00:00+00:00,2021-01-04 08:00:00+00:00,Long1,295.44322385821266,0.2944314966370548,4266,mature_trend,True,True,True,True,True,23729.2,23278.30408429108,24100.0,0.6326836299907636,0.7693486102986218,1.8143178929902388,0.926486729777965,17.802456970969363,0.7382181478144965,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,False,False,False,other_long1,2,0.010766541815642537,0.6326836299907636,0.0,0.0,False
2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,Long1,111.20125041536568,0.1104952924156655,4337,mature_trend,True,True,True,True,True,33697.75,31792.821529894085,33600.0,0.0,1.264759834467308,2.362542441145873,1.214891595976196,24.656348510234416,3.2756080982481066,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,Long1,-26.29207210459992,-0.0260963361516781,4532,mature_trend,True,True,True,True,True,39030.0,38373.61013156686,40955.51,1.7804751872594835,0.6069487428856394,2.1942434316517185,1.023733408040869,29.94778963331732,4.839220189866939,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,1,False,False,False,other_long1,7,0.42407545553175424,0.5372744378399753,0.5880946965204181,0.16401924098866388,False
2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,Long1,215.0133839780532,0.2134683518968214,4536,other,True,True,True,True,True,38795.69,38398.11624146278,40955.51,1.901638638883864,0.3500484397036138,1.6494985157032676,1.067553436541894,24.02050244950852,2.7273967271850807,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,9,0.26296747519489605,0.41998019777000084,0.6100982776535991,0.3471308024587031,False
2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,Long1,137.59656382356792,0.1363170130560133,4582,unstable_transition,True,True,True,True,True,47938.83,47504.12663196856,49707.43,1.3484466228977314,0.3314340656927895,1.910994383579457,0.9513132855034822,21.32892554156598,0.4169256609935345,False,True,excluded_energy_quality,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,7,0.045875852821301716,0.8174014135148849,0.8853193289099615,0.8394434760886598,False
2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,Long1,-49.935030145905,-0.0494033512225913,4682,weakening_trend,True,True,True,True,True,49696.49,49069.56223148292,52640.0,1.84400095086352,0.3927472307782985,0.5442419872111103,0.9189677783693908,21.765754999863763,5.494167633881698,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,7,0.002192621505625024,0.16507934084207274,1.0401608483698934,1.0379682268642685,False
2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,Long1,112.04916008088166,0.1109108691398786,4707,unstable_transition,True,True,True,True,True,50496.82,49600.91436602029,51847.38,0.9818670841489996,0.6513300057074992,0.9977648298626786,0.92878352145028,16.36020144280686,3.062106417753366,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,0,False,False,False,other_long1,6,0.3251031592004433,0.47357260589285993,0.547567416804396,0.22246425760395272,False
2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,Long1,-32.9478863249161,-0.0325770640405375,4773,mature_trend,True,True,True,True,True,58831.33,57599.8481193426,60129.97,0.8189803276982528,0.7766274211292289,1.3225514935570812,0.9518459288129374,20.923786819620634,7.733940624193309,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,False,False,False,other_long1,5,0.09043443832927578,0.23249975159591077,0.4605030070601096,0.3700685687308338,False
2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,Long1,0.9015436065732544,0.0008916873057487,4876,other,True,True,True,True,True,59018.29,58162.4927002822,58597.04,0.0,0.8584120575841896,1.1829672015470685,1.0009218194006788,21.34012944065777,0.3816689325193891,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,Long1,26.813893330362596,0.0265205135159236,4908,mature_trend,True,True,True,True,True,59769.13,58785.445653127485,61500.0,1.6415673612885988,0.9329320617009984,1.4529565994684963,1.0312110487567328,20.90486766732747,3.3315027651718694,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,momentum_persistence_candidate,True,False,False,1,False,False,False,other_long1,4,0.7405817337000644,0.9776832146444157,1.1646898946948445,0.4241081609947801,False
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,Long1,-12.755284290451712,-0.0126123765858059,5609,mature_trend,True,True,True,True,True,40692.24,39177.43790054639,39969.66,0.0,1.4145407887834642,1.6201168541899276,1.1413221318104247,18.713921721239764,2.943986749593467,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,Long1,-6.612103577011158,-0.0065388481512441,5639,weakening_trend,True,True,True,True,True,45495.73,44619.14969228816,46700.0,1.0697924242540635,0.7786949541551518,2.446805507660526,0.9847854655777084,24.96877531444477,4.587981469569911,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,8,0.46920845040294124,0.49104366824293294,0.5350072537149049,0.06579880331196364,False
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,Long1,-8.915603114926437,-0.0088174027313756,5654,mature_trend,True,True,True,True,True,46103.51,45132.50889425691,46743.47,0.6489975786590236,0.9847136797651422,2.204327708069709,0.9465857084836584,19.425790074771697,6.579417362153393,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,4,0.11622853379916118,0.5115536105428026,0.5846312490173444,0.4684027152181832,False
2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,Long1,-20.06635763378215,-0.0198470849050817,5712,mature_trend,True,True,True,True,True,49239.22,48248.97715895885,49757.04,0.5860010190897542,1.1206274651354695,2.4072889894006413,0.9379293983786696,34.94421590595258,12.826907009539864,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,6,0.03788828959700783,0.1706331035076909,0.18194979693571134,0.14406150733870351,False
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,Long1,-22.910699313792787,-0.0226648418975882,5730,other,True,True,True,True,True,48973.32,48640.70493004199,49860.0,1.0263083375175048,0.3849930295956534,1.109630404062674,1.0020331062746566,20.77694939840788,0.3415979729097245,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,other_long1,4,0.23063810995369244,0.558596566614727,1.0101037127089547,0.7794656027552622,False
2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,Long1,6.753743982261261,0.0066827849520673,5779,mature_trend,True,True,True,True,True,49476.83,48698.15048457752,50450.13,1.113178807137371,0.8905882401318281,1.3292238692207263,1.0347863153649812,20.811974334636503,5.21842315444237,False,False,excluded_depth_or_extension,False,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,2,False,False,False,other_long1,6,0.3065158947013426,0.41697598839632843,0.4496748295512176,0.14315893484987502,False
2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,Long1,159.14250286948706,0.1574598973831314,5968,mature_trend,True,True,True,True,True,47758.23,47210.07874464349,49228.08,1.6092671417548243,0.6001440990283998,2.1990504543439497,0.939640366550282,39.359548624096426,15.972854942163082,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,momentum_persistence_candidate,True,False,False,1,True,False,False,other_long1,10,0.11745564443137456,0.2236562177893486,0.22419269491249488,0.10673705048112032,False
2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,Long1,24.54649103757485,0.0242487995886369,6031,mature_trend,True,True,True,True,True,59431.71,57035.19559887602,58532.54,0.0,1.8723430242276535,3.2332971839718216,1.0665090551508256,21.07907854056832,9.712852321650074,False,False,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,Long1,8.316945358176689,0.008214092043415,6058,mature_trend,True,True,True,True,True,62395.99,61377.793710640544,62998.0,0.4656276609129333,0.7875290386615987,2.346491289674656,1.0645188707473303,17.498391751881286,3.509206977778433,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_energy_quality,False,False,False,0,True,False,False,other_long1,6,0.05261041094882064,0.13800758049981654,0.141480393571861,0.08886998262304037,False
2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,Long1,-52.33968659345383,-0.0516881688777084,6190,mature_trend,True,True,True,True,True,68348.63,65925.62897185925,68524.25,0.1463546032092884,2.0192310331923933,3.501977437021145,1.1445872983202108,33.91261734655987,21.27432458002334,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_breakout_like,False,False,True,0,False,False,False,other_long1,2,0.14281282514506172,0.14635460320928842,0.0,0.0,False
2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,Long1,-40.53833458326568,-0.0400543963313521,7027,mature_trend,True,True,True,True,True,47435.46,46640.06979098608,48189.84,1.0587875444866024,1.1163461999397393,3.463476601641301,1.145749551835738,59.35611068067125,12.06517925035991,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,False,False,False,other_long1,9,0.23937036468648923,0.4077787496687869,0.44672643433633286,0.20735606964984363,False
2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,Long1,-11.420457916835629,-0.011288645390669,7045,other,True,True,True,True,True,46599.93,46275.1807597399,47600.0,1.2836917132958006,0.4168487292099506,1.2087412501712334,1.12215227000215,30.99158349944456,8.67028962914355,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,momentum_persistence_candidate,True,False,False,3,True,False,False,other_long1,4,0.0026570558526122514,0.15423759963764394,1.0098994363091915,1.0072423804565793,False
2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,Long1,-18.74045636304954,-0.0185262487465251,7062,other,True,True,True,True,True,46580.51,46199.42304751454,47444.11,1.184502209042957,0.5226937668555833,0.8989323507533965,1.0293618459893412,16.401256710253246,6.665347738187503,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,3,0.19543737814558693,0.26079348080989767,1.1845022090429573,0.9890648308973704,False
2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,Long1,-31.478762838958964,-0.0311247112984389,9335,weakening_trend,True,True,True,True,True,30221.52,29987.91693212548,30485.0,0.800918174555381,0.7100992207856269,1.2903042902139052,1.136928349543215,27.928112594629777,1.248243173561299,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,excluded_weakening_state,False,False,False,0,False,False,False,other_long1,3,0.28737970328854767,0.4868493048306889,0.800918174555381,0.5135384712668333,False
2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,Long1,-20.88612653790397,-0.0206576430327859,9765,mature_trend,True,True,True,True,True,30670.94,30362.67316822343,30769.96,0.2709680792410781,0.8435717158172958,2.206848754207813,0.9473549961529216,21.40164506380333,7.936518519929823,False,True,excluded_depth_or_extension,False,False,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,3,0.10617614092662665,0.1786933505801162,0.2709680792410781,0.16479193831445144,False
2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,Long1,-16.90353133430004,-0.0167220644878735,9838,persistent_trend,True,True,True,True,True,30596.45,30387.166627668917,31045.78,1.4779738703534215,0.6883923971352768,0.7043286770733447,1.1212842081469174,19.682691388447672,16.984286350966492,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,excluded_depth_or_extension,False,False,False,0,True,False,False,other_long1,4,0.01167695733593037,0.20245541521877553,0.8011050589201172,0.7894281015841869,False
2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,Long1,-7.919425446015086,-0.0078357173322986,10509,mature_trend,True,True,True,True,True,34488.27,34271.442496425334,34856.0,0.9411011129001192,0.5549087779660837,2.6616612831631605,0.9385153534357942,25.380994812025573,4.478110090437244,True,True,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,excluded_reclaim_damage,False,True,False,0,False,False,False,other_long1,8,0.20834591031789987,0.2104700609819978,0.2859413899990004,0.0775954796811005,False
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,Long1,-30.478280387172635,-0.0301584879089299,10601,mature_trend,True,True,True,True,True,37499.99,36400.48878423254,36744.0,0.0,1.9478378852211151,2.221435455891684,1.289359046961429,24.6574150302471,12.688201645985432,False,True,excluded_breakout_like,False,False,True,excluded_reclaim_damage,False,True,True,excluded_reclaim_damage,False,True,True,0,False,False,False,other_long1,0,0.0,0.0,0.0,0.0,False
