EntryTime,ExitTime,Tag,PnL,ReturnPct,reclaim_retest_label,is_reclaim,has_retest,holds_reclaim,failed_hold,recent_touch_ema20,recent_close_below_ema20,future_close_below_ema20,future_breakout_hold,entry_price,entry_ema20,entry_high,entry_cont_high,entry_cont_level,entry_exec_distance_atr,entry_atr_ratio,entry_rsi,entry_adx,entry_plus_di,entry_minus_di,held_bars
2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,Long1,-26.292072104599917,-0.02609633615167814,reclaim_failed_hold,True,True,False,True,True,False,True,False,39030.0,38373.61013156686,39094.36,40955.51,40955.51,2.1942434316517185,1.023733408040869,58.54130680422095,29.94778963331732,23.857093857186957,19.017873667320018,3
2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,Long1,215.01338397805316,0.21346835189682148,reclaim_failed_hold,True,True,False,True,True,True,True,True,38795.69,38398.11624146278,39080.0,40955.51,40955.51,1.6494985157032676,1.067553436541894,55.732682564820664,24.020502449508516,23.938223231940178,21.210826504755097,43
2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,Long1,137.59656382356792,0.13631701305601332,reclaim_failed_hold,True,True,False,True,True,True,False,False,47938.83,47504.12663196856,48219.23,49707.43,49707.43,1.910994383579457,0.9513132855034822,56.34545291405826,21.32892554156598,20.50272036892988,20.085794707936344,41
2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,Long1,-49.935030145904996,-0.04940335122259138,reclaim_failed_hold,True,True,False,True,True,False,True,False,49696.49,49069.56223148292,49870.0,52640.0,52640.0,0.5442419872111103,0.9189677783693908,54.075377033032176,21.765754999863763,23.212101382308433,17.717933748426734,5
2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,Long1,112.04916008088166,0.1109108691398786,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,50496.82,49600.91436602029,50560.0,51847.38,51847.38,0.9977648298626786,0.9287835214502801,57.02501697203985,16.36020144280686,19.101657875805568,16.039551458052202,42
2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,Long1,-32.9478863249161,-0.032577064040537534,reclaim_failed_hold,True,True,False,True,True,False,False,False,58831.33,57599.8481193426,58888.0,60129.97,60129.97,1.3225514935570812,0.9518459288129374,56.78737113598597,20.923786819620634,23.861383407575627,16.127442783382318,11
2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,Long1,0.9015436065732543,0.0008916873057487004,reclaim_failed_hold,True,True,False,True,True,True,False,False,59018.29000000001,58162.4927002822,59272.0,58597.04,59272.0,1.1829672015470685,1.0009218194006788,57.0178768568206,21.340129440657766,21.40659218967106,21.02492325715167,2
2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,Long1,26.813893330362593,0.026520513515923615,reclaim_failed_hold,True,False,False,True,True,False,False,False,59769.13,58785.445653127485,59842.63,61500.0,61500.0,1.4529565994684963,1.0312110487567328,60.4051228812163,20.90486766732747,24.179966602651888,20.84846383748002,32
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,Long1,-12.755284290451712,-0.012612376585805931,reclaim_no_retest_hold,True,False,True,False,True,True,False,True,40692.24,39177.43790054639,41350.0,39969.66,41350.0,1.6201168541899276,1.1413221318104247,60.36750676533628,18.713921721239764,25.512031480261896,22.56804473066843,2
2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,Long1,-6.612103577011158,-0.006538848151244108,reclaim_failed_hold,True,False,False,True,True,False,False,False,45495.73,44619.14969228816,45565.18,46700.0,46700.0,2.446805507660526,0.9847854655777085,61.78629959914999,24.96877531444477,21.720338482863752,17.13235701329384,9
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,Long1,-8.915603114926437,-0.00881740273137565,reclaim_no_retest_hold,True,False,True,False,True,True,False,True,46103.51,45132.50889425691,46336.0,46743.47,46743.47,2.204327708069709,0.9465857084836585,59.549614200194924,19.425790074771697,24.60113908861936,18.021721726465966,12
2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,Long1,-20.06635763378215,-0.01984708490508176,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,49239.219999999994,48248.97715895885,49489.73,49757.04,49757.04,2.4072889894006413,0.9379293983786695,62.05435727907557,34.94421590595258,25.225726211491835,12.398819201951971,10
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,Long1,-22.910699313792787,-0.02266484189758826,reclaim_failed_hold,True,False,False,True,True,False,True,False,48973.31999999999,48640.70493004199,49264.3,49860.0,49860.0,1.109630404062674,1.0020331062746566,53.5933356376357,20.776949398407876,19.87982249449075,19.538224521581025,1
2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,Long1,6.753743982261261,0.006682784952067379,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,49476.83,48698.15048457752,49500.0,50450.13,50450.13,1.3292238692207263,1.0347863153649812,59.95883773411876,20.811974334636503,23.85207940667239,18.633656252230022,13
2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,Long1,159.14250286948706,0.15745989738313143,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,47758.23,47210.07874464349,48500.0,49228.08,49228.08,2.1990504543439497,0.939640366550282,59.07389725790215,39.359548624096426,26.963797455966414,10.990942513803333,49
2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,Long1,24.54649103757485,0.024248799588636908,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,59431.71000000001,57035.195598876024,59453.75,58532.54,59453.75,3.2332971839718216,1.0665090551508256,65.60164127335966,21.07907854056832,24.59562877137046,14.882776449720387,20
2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,Long1,8.316945358176689,0.008214092043415016,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,62395.99,61377.793710640544,63278.61,62998.0,63278.61,2.346491289674656,1.0645188707473303,61.41855769214028,17.498391751881286,19.979845281016882,16.47063830323845,12
2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,Long1,-52.33968659345383,-0.051688168877708406,reclaim_failed_hold,True,False,False,True,True,False,True,False,68348.63,65925.62897185925,69000.0,68524.25,69000.0,3.501977437021145,1.1445872983202108,70.37659106255884,33.91261734655987,33.38975561489586,12.115431034872524,2
2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,Long1,-40.53833458326568,-0.040054396331352125,reclaim_failed_hold,True,True,False,True,True,False,False,False,47435.46,46640.069790986076,47457.16,48189.84,48189.84,3.463476601641301,1.1457495518357381,65.77575530587484,59.35611068067125,25.080490548562988,13.015311298203079,10
2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,Long1,-11.420457916835627,-0.01128864539066908,reclaim_failed_hold,True,False,False,True,True,False,True,False,46599.93,46275.1807597399,47213.0,47600.0,47600.0,1.2087412501712334,1.12215227000215,54.17521847492113,30.991583499444562,27.754074363776006,19.083784734632456,4
2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,Long1,-18.74045636304954,-0.018526248746525153,reclaim_failed_hold,True,False,False,True,True,True,True,False,46580.51,46199.42304751454,46890.71,47444.11,47444.11,0.8989323507533965,1.0293618459893412,55.30203241272658,16.401256710253246,26.303174016445052,19.63782627825755,4
2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,Long1,-31.478762838958964,-0.03112471129843897,reclaim_failed_hold,True,True,False,True,True,False,True,False,30221.52,29987.91693212548,30274.21,30485.0,30485.0,1.2903042902139052,1.136928349543215,55.82663795333169,27.928112594629777,27.33221616011281,26.08397298655151,4
2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,Long1,-20.886126537903966,-0.020657643032785947,reclaim_failed_hold,True,True,False,True,True,True,False,False,30670.94,30362.67316822343,30750.0,30769.96,30769.96,2.206848754207813,0.9473549961529217,58.40536612283441,21.401645063803326,23.291169445078275,15.354650925148452,7
2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,Long1,-16.90353133430004,-0.016722064487873577,reclaim_failed_hold,True,True,False,True,True,False,False,False,30596.449999999997,30387.166627668914,30813.63,31045.78,31045.78,0.7043286770733447,1.1212842081469174,55.87792239181302,19.682691388447672,28.719044497411875,11.734758146445381,19
2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,Long1,-7.919425446015086,-0.007835717332298625,reclaim_failed_hold,True,True,False,True,True,True,False,False,34488.27,34271.442496425334,34535.75,34856.0,34856.0,2.6616612831631605,0.9385153534357942,57.742568561899965,25.380994812025573,23.366636673320595,18.88852658288335,18
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,Long1,-30.478280387172635,-0.030158487908929946,reclaim_failed_hold,True,False,False,True,True,True,True,True,37499.99,36400.48878423254,37774.14,36744.0,37774.14,2.2214354558916836,1.289359046961429,64.16667745016005,24.6574150302471,32.25876672983538,19.570565083849946,5
2023-11-20 16:00:00+00:00,2023-11-21 12:00:00+00:00,Long1,-16.98106503729428,-0.016807960530466164,reclaim_failed_hold,True,False,False,True,True,False,True,False,37569.23,36909.2196776569,37750.0,37500.0,37750.0,1.9550175569832557,0.9790848736157517,63.390390000277144,16.38622755916809,24.884798215784823,16.56054561734807,5
2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,Long1,1.6614274316411275,0.0016447671521096908,reclaim_no_retest_hold,True,False,True,False,True,True,False,True,37281.42,37015.231147469254,37350.0,37861.1,37861.1,0.8644380686182668,1.0263785052523438,54.99744090074868,16.265904372183996,24.088222352621642,19.920947037222362,18
2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,Long1,111.96173292113542,0.11083719709743364,reclaim_failed_hold,True,True,False,True,True,False,True,False,38051.84,37695.60547047196,38051.84,38450.0,38450.0,1.4288383945657808,1.0806868514210677,59.719549139620355,22.69116934565908,24.73904794859976,14.131802170909037,66
2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,Long1,-14.255774629091118,-0.014096974403567122,reclaim_failed_hold,True,False,False,True,True,False,False,False,43562.32,43475.31974456099,43650.1,44398.26,44398.26,1.0164584607238427,0.9153858481510314,53.83225061274515,21.01109019503753,19.53115059786893,15.986966157028565,10
2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,Long1,-1.9812385285551262,-0.0019594448392865403,reclaim_failed_hold,True,True,False,True,True,True,True,False,43618.0,43461.21935626518,43802.32,43946.0,43946.0,0.8983153471476308,0.9087308347986773,53.99227341109325,17.343213714029577,22.391372808166704,22.256578919655368,2
2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,Long1,39.13168764835786,0.03870199654422294,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,49036.73,48590.08922429907,49268.21,50368.61,50368.61,2.8621826477732477,1.1963050142654617,59.15826850864456,58.755945273992815,23.977492737723164,16.36235497485711,23
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,Long1,-2.233270574698124,-0.002207893225442969,reclaim_failed_hold,True,True,False,True,True,True,False,False,51642.64,51443.52627463318,52030.18,52572.08,52572.08,2.5046149870492216,0.9349164775337697,55.585232315987,40.22583546694425,21.96894555702568,16.699988052117266,13
2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,Long1,-26.558236985152178,-0.026257031698248876,reclaim_failed_hold,True,True,False,True,True,True,True,False,52286.8,51839.8601266626,52380.0,52488.77,52488.77,2.534626949358598,0.9220443162094619,59.12331112108027,23.382496161665923,20.361777148771758,15.516279285220271,6
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,Long1,-3.9722237005097094,-0.003928204796715641,reclaim_failed_hold,True,True,False,True,True,True,False,False,66676.46,64468.984528637295,66761.1,69000.0,69000.0,2.3497455763206077,1.6163516149198183,59.226297387879455,46.02419879275179,27.132434039181753,27.074534869419512,2
2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,Long1,-4.820664643243818,-0.004767429319736058,reclaim_failed_hold,True,False,False,True,True,False,False,False,68863.99,66667.00846255211,68864.0,69990.0,69990.0,2.8120747820659107,0.9155549429056942,64.84758212639358,20.669894252158514,27.040935672495372,20.14337050858639,14
2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,Long1,3.6847725907207827,0.003644255793333475,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,71019.99,68564.9255329053,71298.0,69887.61,71298.0,3.628768125474285,0.9565802380855299,69.59523230190854,20.09435673796894,31.64812305357146,21.85924671423699,9
2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,Long1,0.8066177388346354,0.0007977190582579413,reclaim_failed_hold,True,False,False,True,True,True,False,False,69469.99,68859.59880159385,69637.66,71769.54,71769.54,1.286550326255531,0.9864860730911538,56.032431944746286,31.54870235926836,26.678286399408236,11.34399090434539,26
2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,Long1,-26.623195060229975,-0.026329285392934575,reclaim_failed_hold,True,False,False,True,True,False,True,False,70794.85,70042.1491346982,70905.26,72797.99,72797.99,1.6172185898346214,1.0170413750287621,58.60386147584067,40.75236884368771,24.63518535673166,16.015746772471072,2
2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,Long1,-10.279517920931928,-0.010168712130693619,reclaim_failed_hold,True,True,False,True,True,True,False,False,70631.08,69697.53733866884,71172.08,71339.79,71339.79,1.2615554501020645,1.0798345375827574,57.9395596052001,25.561584350667005,23.840340420715144,21.848178251149754,3
2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,Long1,-24.211753883913534,-0.023953193536466005,reclaim_failed_hold,True,False,False,True,True,False,True,False,70977.27,70065.250358458,70996.91,71305.89,71305.89,1.3353491206067494,1.0111583136739453,58.312200072924504,16.7183175484086,18.57719181559236,17.358361986736355,3
2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,Long1,17.895907925571795,0.017709045278468363,reclaim_no_retest_hold,True,False,True,False,True,True,False,True,66825.14,66441.60000901202,67295.99,67700.0,67700.0,2.2831787987172687,0.904030183747076,58.513065596330655,35.1328508443814,27.14646651183385,14.410097245663998,20
2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,Long1,-23.042787144631525,-0.02279814209397702,reclaim_failed_hold,True,True,False,True,True,False,True,False,70799.06,70441.3549698075,70958.89,71758.0,71758.0,1.7442814983469677,0.952875076237053,57.994396393851,40.77715836281211,23.990695589201845,14.619765604568668,5
2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,Long1,-10.493383920839902,-0.010384341107976737,reclaim_failed_hold,True,True,False,True,True,False,False,False,67940.95,67305.08119726158,68285.43,69399.99,69399.99,1.5377967195867128,1.0729412344010016,58.79648472776253,26.53933864912654,22.288599837355573,16.997086592447666,10
2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,Long1,-14.186961589560504,-0.014040994654567164,reclaim_failed_hold,True,True,False,True,True,False,False,False,64354.00000000001,62941.78481474421,64745.88,64000.0,64745.88,3.260406026400187,1.0282950891116611,69.56608812158719,33.069930560133145,28.261256745664824,10.106480350254932,18
2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,Long1,10.084921676253785,0.009982560079884791,reclaim_retest_hold,True,True,True,False,True,True,False,True,63852.06999999999,63520.89223376714,63874.41,64817.99,64817.99,1.5571845902264871,0.94902680348504,55.877931927464374,21.106305132460445,18.503817955283875,17.679577254756136,23
2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,Long1,209.62197348626563,0.20747360761537595,reclaim_no_retest_hold,True,False,True,False,True,False,False,True,74348.53,69471.6037338237,75000.0,70577.91,75000.0,3.6966502500737985,1.4658282602712245,76.71899614812905,23.776520334732812,41.547917619849244,11.84249913884302,71
2024-11-18 12:00:00+00:00,2024-11-24 12:00:00+00:00,Long1,38.36487178737503,0.03789311079649319,reclaim_failed_hold,True,True,False,True,True,False,False,False,92309.51,90342.95564387777,92594.0,92300.0,92594.0,2.878823664115952,0.9358596913910698,60.90360349549753,17.4366894629778,19.016650356831107,18.746281523408516,36
2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,Long1,-22.319073348447198,-0.02203627416526568,reclaim_failed_hold,True,False,False,True,True,True,True,False,105028.33,104797.09994026204,105033.33,108353.0,108353.0,1.4956277116561678,1.0744514519546633,55.136058467291775,31.12300911741809,20.94284527140047,20.917093825876577,2
2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,Long1,-33.41089495715864,-0.03299481603220298,reclaim_failed_hold,True,False,False,True,True,True,True,False,107120.65000000001,103369.76641909171,109588.0,106422.43,109588.0,2.6402931478974185,1.4963415664392996,63.20208052586966,29.98633203923935,34.62703754338222,18.903592388908564,3
2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,Long1,-27.965987949588076,-0.027626821032045418,reclaim_failed_hold,True,False,False,True,True,False,True,False,107031.34,103909.14123890265,107240.81,109588.0,109588.0,1.8895315823170458,1.2853273276902597,59.781352001729516,21.508208080835562,25.979588588670186,22.430591858182915,5
2025-04-28 16:00:00+00:00,2025-04-30 12:00:00+00:00,Long1,-9.362935361156602,-0.009251944513605205,reclaim_failed_hold,True,True,False,True,True,True,False,False,94787.2,94092.5442143134,94920.0,95630.0,95630.0,2.506832606539574,1.0300967562711751,57.68998339125865,34.15331964992705,23.35829668477307,17.007128182388666,11
2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,Long1,50.01415718707209,0.04942584527627759,reclaim_no_retest_hold,True,False,True,False,True,True,False,True,96834.02,95031.35229859671,96920.65,95199.0,96920.65,2.011796373454865,1.1809665586294666,62.48193365378986,26.098024243186043,22.361436315026502,17.063817118565694,37
2025-05-13 08:00:00+00:00,2025-05-15 00:00:00+00:00,Long1,-10.529264139084885,-0.010400267378905845,reclaim_failed_hold,True,True,False,True,True,True,False,False,103729.2,102927.19942642373,103822.03,105819.45,105819.45,1.9994616086468717,1.1165227608899455,56.44313857284357,42.4010625768173,20.35249004431232,15.473260838586636,10
2025-05-15 20:00:00+00:00,2025-05-17 00:00:00+00:00,Long1,-3.5010258496011644,-0.003458493292115515,reclaim_failed_hold,True,True,False,True,True,False,False,False,103763.71,103191.33317132754,103980.84,104356.95,104356.95,1.3574928907005226,0.9788766458968953,54.78246890907229,22.551725050537005,19.38539845107068,16.58815640276947,7
2025-05-18 20:00:00+00:00,2025-05-23 20:00:00+00:00,Long1,7.199699008108206,0.00711247929392412,reclaim_failed_hold,True,True,False,True,True,False,True,False,106454.26,103921.52360179112,106660.0,105980.0,106660.0,2.941879414664002,1.1068646796291381,65.35134477017746,18.002814821712384,26.556846834342803,10.525843348610774,30
