timestamp,bar_offset,open,high,low,close,atr,ema20,ema50,highest_since_entry,base_stop,tp1_price_theoretical,tp2_price_theoretical,tp1_hit_theoretical,tp2_hit_theoretical,break_even_floor,trail_raw,runner_stop_theoretical,lifecycle_entry_time
2025-04-28 20:00:00+00:00,1,94786.73,95180.0,94305.95,95011.18,1039.4067043751422,94180.03333675973,92261.91020061976,95180.0,93228.08994343728,96346.31005656271,98529.06413575051,False,False,93228.08994343728,92841.33491515592,93228.08994343728,2025-04-28 16:00:00+00:00
2025-04-29 00:00:00+00:00,2,95011.18,95461.53,94443.7,94658.76,1037.8655112054894,94225.62635230643,92355.90431039938,95461.53,93230.40173319176,96343.99826680824,98523.51584033977,False,False,93230.40173319176,93126.33259978765,93230.40173319176,2025-04-28 16:00:00+00:00
2025-04-29 04:00:00+00:00,3,94658.75,94960.0,94200.0,94917.61,1018.0179746908117,94291.52955684866,92456.36335705039,95461.53,93260.17303796377,96314.22696203622,98452.06470888692,False,False,93260.17303796377,93170.98955694567,93260.17303796377,2025-04-28 16:00:00+00:00
2025-04-29 08:00:00+00:00,4,94917.61,95285.71,94743.01,95129.74,984.0666907843259,94371.35912286308,92561.2016567739,95461.53,93311.09996382351,96263.30003617649,98329.84008682358,False,False,93311.09996382351,93247.37994573527,93311.09996382351,2025-04-28 16:00:00+00:00
2025-04-29 12:00:00+00:00,5,95129.74,95300.0,94531.85,94843.1,968.6440700140165,94416.28682544756,92650.68786631218,95461.53,93334.23389497897,96240.16610502102,98274.31865205045,False,False,93334.23389497897,93282.08084246847,93334.23389497897,2025-04-28 16:00:00+00:00
2025-04-29 16:00:00+00:00,6,94843.1,95459.99,94658.99,95300.79,956.6694935844439,94500.52522302399,92754.6134401823,95461.53,93352.19575962333,96222.20424037667,98231.210176904,False,False,93352.19575962333,93309.023639435,93352.19575962333,2025-04-28 16:00:00+00:00
2025-04-29 20:00:00+00:00,7,95300.79,95408.0,93742.54,94256.82,1007.2973868998412,94477.3152017836,92813.5235013516,95461.53,93276.25391965023,96298.14608034976,98413.47059283943,False,False,93276.25391965023,93195.11087947535,93276.25391965023,2025-04-28 16:00:00+00:00
2025-04-30 00:00:00+00:00,8,94256.82,95111.01,94136.48,95032.84,1004.9568592641382,94530.22232542327,92900.55552090645,95461.53,93279.7647111038,96294.6352888962,98405.0446933509,False,False,93279.7647111038,93200.37706665568,93279.7647111038,2025-04-28 16:00:00+00:00
2025-04-30 04:00:00+00:00,9,95032.84,95180.0,94500.0,94620.99,981.7456550309855,94538.86686585915,92968.02353969443,95461.53,93314.58151745352,96259.81848254647,98321.48435811154,False,False,93314.58151745352,93252.60227618029,93314.58151745352,2025-04-28 16:00:00+00:00
2025-04-30 08:00:00+00:00,10,94620.99,95228.45,94527.58,95176.66,961.6831082430576,94599.60906911067,93054.63673421623,95461.53,93344.67533763542,96229.72466236458,98249.25918967501,False,False,93344.67533763542,93297.74300645312,93344.67533763542,2025-04-28 16:00:00+00:00
2025-04-30 12:00:00+00:00,11,95176.66,95214.9,92910.0,94004.63,1057.6271719399817,94542.94439586204,93091.89137209009,95461.53,93200.75924209002,96373.64075790998,98594.65781898393,False,False,93200.75924209002,93081.86886313504,93200.75924209002,2025-04-28 16:00:00+00:00
2025-05-06 20:00:00+00:00,0,94963.5,96920.65,94452.75,96834.02,1001.5225893240347,95031.35229859671,94819.16048686478,96920.65,95331.73611601396,98336.30388398605,100439.50132156652,False,False,95331.73611601396,94667.22417402091,95331.73611601396,2025-05-06 20:00:00+00:00
2025-05-07 00:00:00+00:00,1,96834.02,97732.0,96208.1,96506.9,1038.8352615151748,95171.8806511113,94885.346350125,97732.0,95275.76710772724,98392.27289227277,100573.82694145464,False,False,95275.76710772724,95394.62066159086,95394.62066159086,2025-05-06 20:00:00+00:00
2025-05-07 04:00:00+00:00,2,96506.9,97013.53,96310.89,96994.82,1014.8213142640909,95345.49392243403,94968.07080698284,97732.0,95311.78802860387,98356.25197139614,100487.37673135073,False,False,95311.78802860387,95448.6520429058,95448.6520429058,2025-05-06 20:00:00+00:00
2025-05-07 08:00:00+00:00,3,96994.82,97111.0,96833.33,97047.43,962.1676489595129,95507.58307267842,95049.61430474822,97732.0,95390.76852656073,98277.27147343928,100297.82353625425,False,False,95390.76852656073,95567.1227898411,95567.1227898411,2025-05-06 20:00:00+00:00
2025-05-07 12:00:00+00:00,4,97047.43,97478.27,96713.14,96923.91,948.0935311766909,95642.47135147094,95123.11609671888,97732.0,95411.87970323497,98256.16029676504,100247.15671223609,False,False,95411.87970323497,95598.78955485244,95598.78955485244,2025-05-06 20:00:00+00:00
2025-05-07 16:00:00+00:00,5,96923.91,96961.04,95784.61,96180.01,964.403278949784,95693.66550847371,95164.5629164554,97732.0,95387.41508157532,98280.62491842468,100305.87180421922,False,False,95387.41508157532,95562.09262236298,95562.09262236298,2025-05-06 20:00:00+00:00
2025-05-07 20:00:00+00:00,6,96180.0,97390.0,96076.92,97030.5,989.3087590247995,95820.98307909527,95237.73691973166,97732.0,95350.0568614628,98317.98313853721,100395.53153248929,False,False,95350.0568614628,95506.0552921942,95506.0552921942,2025-05-06 20:00:00+00:00
2025-05-08 00:00:00+00:00,7,97030.5,99222.22,96876.29,99152.79,1086.2102762373145,96138.29802394334,95391.26841307552,99222.22,95204.70458564404,98463.33541435597,100744.37699445433,True,False,96985.16453381187,96778.24687846605,96985.16453381187,2025-05-06 20:00:00+00:00
2025-05-08 04:00:00+00:00,8,99152.79,99419.0,98723.25,99252.34,1058.3202565060778,96434.87345023445,95542.68298511178,99419.0,95246.5396152409,98421.50038475911,100643.97292342188,True,False,96983.7700328253,97037.77942286132,97037.77942286132,2025-05-06 20:00:00+00:00
2025-05-08 08:00:00+00:00,9,99252.34,99888.0,99209.04,99409.14,1031.2230953270728,96718.1369311645,95694.30875040151,99888.0,95287.1853570094,98380.85464299061,100546.42314317747,True,False,96982.41517476636,97567.74803551409,97567.74803551409,2025-05-06 20:00:00+00:00
2025-05-08 12:00:00+00:00,10,99409.15,101525.03,99090.66,100758.08,1131.4478742322815,97102.89341391074,95892.88801509165,101525.03,95136.84818865158,98531.19181134843,100907.23234723622,True,True,96987.42641371161,98979.27228297737,98979.27228297737,2025-05-06 20:00:00+00:00
2025-05-08 16:00:00+00:00,11,100758.08,101707.02,100596.0,101299.99,1129.9887403585474,97502.6168983002,96104.93123018609,101707.02,95139.03688946218,98529.00311053783,100901.97946529077,True,True,96987.35345701793,99164.54533419327,99164.54533419327,2025-05-06 20:00:00+00:00
2025-05-08 20:00:00+00:00,12,101300.0,104145.76,101285.71,103261.6,1253.5645446186504,98051.09147941446,96385.5849074337,104145.76,94953.67318307202,98714.36681692798,101346.85236062715,True,True,96993.53224723093,101325.23977460802,101325.23977460802,2025-05-06 20:00:00+00:00
2025-05-09 00:00:00+00:00,13,103261.61,103268.44,102364.0,102451.04,1228.6270771458899,98470.1341956607,96623.44589145592,104145.76,94991.07938428117,98676.96061571884,101257.07747772521,True,True,96992.28537385729,101381.34907642174,101381.34907642174,2025-05-06 20:00:00+00:00
2025-05-09 04:00:00+00:00,14,102451.04,104361.3,102374.03,103628.77,1282.815857349755,98961.43284369302,96898.16448394785,104361.3,94909.79621397537,98758.24378602464,101452.15708645912,True,True,96994.99481286749,101474.96432096306,101474.96432096306,2025-05-06 20:00:00+00:00
2025-05-09 08:00:00+00:00,15,103628.76,103930.0,102421.0,102958.31,1298.9718675390584,99342.08781096035,97135.81724928324,104361.3,94885.56219869142,98782.47780130859,101510.31872314062,True,True,96995.80261337695,101438.61329803712,101438.61329803712,2025-05-06 20:00:00+00:00
2025-05-09 12:00:00+00:00,16,102958.31,103793.66,102411.99,102895.99,1304.8788770005542,99680.55468610699,97361.70637676233,104361.3,94876.70168449917,98791.33831550083,101531.583957202,True,True,96996.09796385003,101425.32252674876,101425.32252674876,2025-05-06 20:00:00+00:00
2025-05-09 16:00:00+00:00,17,102895.99,103370.54,102315.14,103189.17,1287.0589572148,100014.70852552536,97590.23436198734,104361.3,94903.43156417781,98764.6084358222,101467.43224597328,True,True,96995.20696786074,101465.41734626671,101465.41734626671,2025-05-06 20:00:00+00:00
2025-05-09 20:00:00+00:00,18,103189.17,103408.0,102727.25,102971.99,1243.7511745566,100296.35438023723,97801.28360269373,104361.3,94968.39323816511,98699.6467618349,101311.52422840377,True,True,96993.04157872783,101562.85985724765,101562.85985724765,2025-05-06 20:00:00+00:00
2025-05-10 00:00:00+00:00,19,102971.99,103265.82,102818.76,103226.24,1186.8446620882723,100575.39110592892,98014.02699082339,104361.3,95053.7530068676,98614.28699313241,101106.66078351779,True,True,96990.19625310441,101690.89951030139,101690.89951030139,2025-05-06 20:00:00+00:00
2025-05-10 04:00:00+00:00,20,103226.25,104100.0,103034.5,103759.71,1178.1771862248245,100878.65957203094,98239.34789314405,104361.3,95066.75422066277,98601.28577933724,101075.45787040937,True,True,96989.76287931124,101710.40133099415,101710.40133099415,2025-05-06 20:00:00+00:00
2025-05-10 08:00:00+00:00,21,103759.71,104079.37,103366.0,103434.94,1144.976672923051,101122.11485088515,98443.09660321684,104361.3,95116.55499061543,98551.48500938457,100955.93602252299,True,True,96988.10285364615,101785.10248592314,101785.10248592314,2025-05-06 20:00:00+00:00
2025-05-10 12:00:00+00:00,22,103434.94,103825.4,103100.0,103138.77,1115.006910571404,101314.17724603895,98627.24065799265,104361.3,95161.5096341429,98506.5303658571,100848.04487805706,True,True,96986.60436552858,101852.53445121435,101852.53445121435,2025-05-06 20:00:00+00:00
2025-05-10 16:00:00+00:00,23,103138.76,103619.68,103005.33,103191.35,1079.245702673446,101492.95560355905,98806.22533807138,104361.3,95215.15144598983,98452.88855401018,100719.30452962441,True,True,96984.81630513367,101932.99716898474,101932.99716898474,2025-05-06 20:00:00+00:00
2025-05-10 20:00:00+00:00,24,103191.35,104984.57,103068.87,104809.53,1138.9924381967721,101808.81983179152,99041.64905030388,104984.57,95125.53134270484,98542.50865729517,100934.39277750839,True,True,96987.80364190984,102421.83701405727,102421.83701405727,2025-05-06 20:00:00+00:00
2025-05-11 00:00:00+00:00,25,104809.53,104972.0,103466.05,104007.03,1165.203692611288,102018.17318114472,99236.3698718606,104984.57,95086.21446108307,98581.82553891694,101028.75329340064,True,True,96989.11420463056,102362.86169162461,102362.86169162461,2025-05-06 20:00:00+00:00
2025-05-11 04:00:00+00:00,26,104007.03,104400.0,103345.06,103385.47,1157.327714567625,102148.39192579761,99399.07968080725,104984.57,95098.02842814857,98570.01157185144,101000.39977244346,True,True,96988.72040572838,102380.58264222286,102380.58264222286,2025-05-06 20:00:00+00:00
2025-05-11 08:00:00+00:00,27,103385.46,104777.0,103380.95,104652.01,1174.3793063842236,102386.83174238831,99605.07694822658,104984.57,95072.45104042366,98595.58895957634,101061.78550298321,True,True,96989.57298531922,102342.2165606355,102342.2165606355,2025-05-06 20:00:00+00:00
2025-05-11 12:00:00+00:00,28,104652.01,104888.0,103775.91,104150.0,1169.9300702139217,102554.75252882752,99783.30922476671,104984.57,95079.12489467912,98588.91510532089,101045.76825277013,True,True,96989.3505235107,102352.22734201868,102352.22734201868,2025-05-06 20:00:00+00:00
2025-05-11 16:00:00+00:00,29,104150.0,104832.82,103750.0,104420.0,1163.7079223414992,102732.39514512966,99965.14023556016,104984.57,95088.45811648776,98579.58188351225,101023.3685204294,True,True,96989.03941611707,102366.22717473164,102366.22717473164,2025-05-06 20:00:00+00:00
2025-05-11 20:00:00+00:00,30,104420.0,104578.62,103569.77,104118.0,1152.6466421742487,102864.35751226018,100127.99748122448,104984.57,95105.05003673863,98562.98996326138,100983.54791182729,True,True,96988.48635210871,102391.11505510795,102391.11505510795,2025-05-06 20:00:00+00:00
2025-05-12 00:00:00+00:00,31,104118.0,105086.42,103702.15,104100.13,1169.1911677332314,102982.05013014015,100283.76738392156,105086.42,95080.23324840015,98587.80675159986,101043.10820383964,True,True,96989.31357838666,102455.73987260023,102455.73987260023,2025-05-06 20:00:00+00:00
2025-05-12 04:00:00+00:00,32,104100.13,105819.45,103750.0,104467.99,1233.4953700380004,103123.56821298396,100447.85454533639,105819.45,94983.776944943,98684.263055057,101274.6033321368,True,True,96992.5287885019,103044.08541741449,103044.08541741449,2025-05-06 20:00:00+00:00
2025-05-12 08:00:00+00:00,33,104467.99,104736.45,103625.0,103762.9,1224.7778436067144,103184.45695460452,100577.85632787221,105819.45,94996.85323458993,98671.18676541008,101243.22023698417,True,True,96992.09291218033,103063.69985188488,103063.69985188488,2025-05-06 20:00:00+00:00
2025-05-12 12:00:00+00:00,34,103762.89,104629.96,102388.0,102527.26,1297.433711920521,103121.86676845171,100654.30353070075,105819.45,94887.86943211922,98780.17056788079,101504.78136291388,True,True,96995.72570559602,102900.22414817882,102900.22414817882,2025-05-06 20:00:00+00:00
2025-05-12 16:00:00+00:00,35,102527.27,103088.88,100718.37,101860.0,1374.082018211913,103001.68898098012,100701.58574518308,105819.45,94772.89697268214,98895.14302731787,101780.71526556289,True,True,96999.55812091059,102727.7654590232,102727.7654590232,2025-05-06 20:00:00+00:00
2025-05-12 20:00:00+00:00,36,101859.99,103127.92,101770.2,102791.32,1372.9133026253478,102981.6538399344,100783.53610811707,105819.45,94774.65004606199,98893.38995393802,101776.50788945126,True,True,96999.49968513126,102730.39506909296,102730.39506909296,2025-05-06 20:00:00+00:00
2025-05-13 00:00:00+00:00,37,102791.32,102791.32,101429.7,101719.4,1372.1066381521096,102861.43918851207,100820.2366528968,105819.45,94775.86004277183,98892.17995722817,101773.6038973476,True,True,96999.4593519076,102732.21006415776,102732.21006415776,2025-05-06 20:00:00+00:00
2025-05-14 08:00:00+00:00,0,103716.55,104145.0,102875.22,103944.93,1238.6095478118305,103389.24125170987,101635.3263607995,104145.0,102087.01567828225,105802.84432171774,108403.92437212258,False,False,102087.01567828225,101358.12851742338,102087.01567828225,2025-05-14 08:00:00+00:00
2025-05-14 12:00:00+00:00,1,103944.93,104356.95,102833.55,103514.24,1258.9517229681278,103401.14589440417,101709.0092486113,104356.95,102056.5024155478,105833.35758445218,108477.15620268525,False,False,102056.5024155478,101524.3086233217,102056.5024155478,2025-05-14 08:00:00+00:00
2025-05-14 16:00:00+00:00,2,103514.24,103720.44,102602.05,103321.72,1248.9115998989757,103393.58152350853,101772.25280748929,104356.95,102071.56260015153,105818.29739984845,108441.01175963631,False,False,102071.56260015153,101546.8989002273,102071.56260015153,2025-05-14 08:00:00+00:00
2025-05-14 20:00:00+00:00,3,103321.73,103667.52,103304.66,103507.82,1185.622199906192,103404.46137841248,101840.31426601912,104356.95,102166.4967001407,105723.36329985928,108213.16991966228,False,False,102166.4967001407,101689.30005021107,102166.4967001407,2025-05-14 08:00:00+00:00
2025-05-15 00:00:00+00:00,4,103507.83,103866.51,102720.0,102753.63,1182.8284713414637,103342.47743761129,101876.13056931249,104356.95,102170.6872929878,105719.17270701219,108203.11249682926,False,False,102170.6872929878,101695.58593948171,102170.6872929878,2025-05-14 08:00:00+00:00
2025-05-15 20:00:00+00:00,0,103157.26,103980.84,102708.46,103763.71,1253.4009393031654,103191.33317132754,102062.2271356986,103980.84,101883.60859104525,105643.81140895476,108275.9533814914,False,False,101883.60859104525,101160.68788656787,101883.60859104525,2025-05-15 20:00:00+00:00
2025-05-16 00:00:00+00:00,1,103763.71,104466.01,103467.91,104023.49,1235.1651579243673,103270.58620262968,102139.1394048869,104466.01,101910.96226311346,105616.45773688656,108210.30456852773,False,False,101910.96226311346,101686.88839467017,101910.96226311346,2025-05-15 20:00:00+00:00
2025-05-16 04:00:00+00:00,2,104023.49,104190.48,103694.18,103710.17,1182.3890752154844,103312.45132618876,102200.74844783252,104466.01,101990.12638717677,105537.29361282324,108020.31067077575,False,False,101990.12638717677,101805.63458076515,101990.12638717677,2025-05-15 20:00:00+00:00
2025-05-16 08:00:00+00:00,3,103710.17,103900.0,103100.49,103651.71,1155.0405698429495,103344.76167607555,102257.64890085871,104466.01,102031.14914523558,105496.27085476443,107921.85605143462,False,False,102031.14914523558,101867.16871785336,102031.14914523558,2025-05-15 20:00:00+00:00
2025-05-16 12:00:00+00:00,4,103651.72,104286.0,103343.07,104183.33,1139.8898148541668,103424.62532597312,102333.16580670739,104466.01,102053.87527771876,105473.54472228125,107867.313333475,False,False,102053.87527771876,101901.25791657812,102053.87527771876,2025-05-15 20:00:00+00:00
2025-05-16 16:00:00+00:00,5,104183.32,104550.33,103587.0,104032.6,1127.2783995074408,103482.52767588044,102399.81028487573,104550.33,102072.79240073885,105454.62759926116,107821.9122382268,False,False,102072.79240073885,102013.95360110825,102072.79240073885,2025-05-15 20:00:00+00:00
2025-05-16 20:00:00+00:00,6,104032.6,104032.6,103397.5,103463.9,1092.122799542624,103480.75361151088,102441.53929331197,104550.33,102125.52580068607,105401.89419931395,107695.35207835345,False,False,102125.52580068607,102093.0537010291,102125.52580068607,2025-05-15 20:00:00+00:00
2025-05-17 00:00:00+00:00,7,103463.9,103600.0,102612.5,103508.48,1084.6497424324366,103483.3942199384,102483.38010533896,104550.33,102136.73538635136,105390.68461364866,107668.44907275678,False,False,102136.73538635136,102109.86807952702,102136.73538635136,2025-05-15 20:00:00+00:00
2025-05-18 20:00:00+00:00,0,103883.98,106660.0,103285.71,106454.26,1169.4560026443341,103921.52360179112,103013.86145946538,106660.0,104700.0759960335,108208.44400396649,110664.30160951959,False,False,104700.0759960335,104028.72399405025,104700.0759960335,2025-05-18 20:00:00+00:00
2025-05-19 00:00:00+00:00,1,106454.27,107108.62,103534.47,103605.88,1341.2198595983098,103891.46230638245,103037.07787281967,107108.62,104442.43021060253,108466.08978939746,111282.65149455391,False,False,104442.43021060253,104090.8753159038,104442.43021060253,2025-05-18 20:00:00+00:00
2025-05-19 04:00:00+00:00,2,103605.9,103779.99,102000.0,103226.29,1372.5605839127165,103828.11256291745,103044.49795623851,107108.62,104395.41912413092,108513.10087586907,111395.47810208578,False,False,104395.41912413092,104020.35868619638,104395.41912413092,2025-05-18 20:00:00+00:00
2025-05-19 08:00:00+00:00,3,103226.29,103425.53,102782.6,102963.41,1320.4441136332364,103745.7599378777,103041.31803638603,107108.62,104473.59382955014,108434.92617044985,111207.85880907964,False,False,104473.59382955014,104137.62074432522,104473.59382955014,2025-05-18 20:00:00+00:00
2025-05-19 12:00:00+00:00,4,102963.4,104968.75,102126.16,104786.41,1429.1688198022907,103844.86946760362,103109.75301535129,107108.62,104310.50677029656,108598.01322970343,111599.26775128824,False,False,104310.50677029656,103892.99015544484,104310.50677029656,2025-05-18 20:00:00+00:00
2025-05-19 16:00:00+00:00,5,104786.42,105561.76,104491.53,105517.7,1403.5303326735554,104004.18666116518,103204.18230886693,107108.62,104348.96450098966,108559.55549901033,111506.9691976248,False,False,104348.96450098966,103950.6767514845,104348.96450098966,2025-05-18 20:00:00+00:00
2025-05-19 20:00:00+00:00,6,105517.64,105829.99,105016.27,105573.74,1361.401023196873,104153.66793153039,103297.10613989177,107108.62,104412.15846520469,108496.3615347953,111355.30368350874,False,False,104412.15846520469,104045.46769780703,104412.15846520469,2025-05-18 20:00:00+00:00
2025-05-20 00:00:00+00:00,7,105573.73,106853.27,105533.01,105761.92,1358.4623786828113,104306.83479519417,103393.76550695483,107108.62,104416.56643197578,108491.95356802421,111344.72456325812,False,False,104416.56643197578,104052.07964796366,104416.56643197578,2025-05-18 20:00:00+00:00
2025-05-20 04:00:00+00:00,8,105761.92,106399.0,104928.44,105021.71,1366.4693516340387,104374.91814803283,103457.60646746641,107108.62,104404.55597254893,108503.96402745106,111373.54966588253,False,False,104404.55597254893,104034.0639588234,104404.55597254893,2025-05-18 20:00:00+00:00
2025-05-20 08:00:00+00:00,9,105021.7,105416.66,104847.16,105203.76,1309.5429693744645,104453.8554672678,103526.08307658538,107108.62,104489.9455459383,108418.57445406169,111168.61468974806,False,False,104489.9455459383,104162.14831890745,104489.9455459383,2025-05-18 20:00:00+00:00
2025-05-20 12:00:00+00:00,10,105203.75,105391.27,104184.72,105333.68,1302.1863287048602,104537.64827990896,103596.96923044478,107108.62,104500.98050694271,108407.53949305728,111142.13078333749,False,False,104500.98050694271,104178.70076041407,104500.98050694271,2025-05-18 20:00:00+00:00
2025-05-20 16:00:00+00:00,11,105333.67,107238.37,105090.9,107026.47,1362.5637337973703,104774.67891991763,103731.45945670185,107238.37,104410.41439930393,108498.10560069606,111359.48944167052,False,False,104410.41439930393,104172.60159895591,104410.41439930393,2025-05-18 20:00:00+00:00
2025-05-20 20:00:00+00:00,12,107026.47,107320.0,105935.83,106849.99,1364.1070385261294,104972.32759421118,103853.7547721253,107320.0,104408.0994422108,108500.42055778918,111365.04533869406,False,False,104408.0994422108,104250.75916331621,104408.0994422108,2025-05-18 20:00:00+00:00
2025-05-21 00:00:00+00:00,13,106850.0,107206.94,106186.79,106843.59,1339.5386786314064,105150.54306142917,103971.00321243412,107320.0,104444.95198205288,108463.56801794711,111276.59924307305,False,False,104444.95198205288,104306.03797307934,104444.95198205288,2025-05-18 20:00:00+00:00
2025-05-21 04:00:00+00:00,14,106843.6,107985.05,106454.54,106527.16,1353.1794873005922,105281.64943653115,104071.24465508376,107985.05,104424.49076904911,108484.02923095088,111325.70615428213,False,False,104424.49076904911,104940.39615357367,104940.39615357367,2025-05-18 20:00:00+00:00
2025-05-21 08:00:00+00:00,15,106527.17,106797.98,106100.01,106546.44,1306.3788096362644,105402.10568067104,104168.31113919812,107985.05,104494.6917855456,108413.82821445439,111157.22371469054,False,False,104494.6917855456,105045.6976783184,105045.6976783184,2025-05-18 20:00:00+00:00
2025-05-21 12:00:00+00:00,16,106546.43,109458.0,106329.47,108973.35,1436.5324660908168,105742.2241872738,104356.74403570015,109458.0,104299.46130086377,108609.05869913622,111625.77687792694,True,False,106632.54088330454,106225.80195129567,106632.54088330454,2025-05-18 20:00:00+00:00
2025-05-21 16:00:00+00:00,17,108973.34,109845.0,106117.67,108603.79,1600.1608613700441,106014.75426467629,104523.29485782955,109845.0,104054.01870794492,108854.50129205507,112214.83910093215,True,False,106640.7223030685,106244.6380619174,106640.7223030685,2025-05-18 20:00:00+00:00
2025-05-21 20:00:00+00:00,18,108603.79,110797.38,107725.0,109643.99,1705.319371272184,106360.39576327856,104724.10643203232,110797.38,103896.28094309173,109012.23905690826,112593.40973657985,True,False,106645.9802285636,106960.4114146376,106960.4114146376,2025-05-18 20:00:00+00:00
2025-05-22 00:00:00+00:00,19,109643.99,111880.0,109177.37,111780.84,1776.5558447527428,106876.6285477282,105000.84108175655,111880.0,103789.42623287089,109119.0937671291,112849.86104110986,True,False,106649.54205223764,107882.74934930632,107882.74934930632,2025-05-18 20:00:00+00:00
2025-05-22 04:00:00+00:00,20,111780.84,111795.04,110461.87,111045.45,1744.8854272704039,107273.65916223028,105237.8845687465,111880.0,103836.93185909439,109071.5881409056,112735.84753817345,True,False,106647.95853136352,107954.0077886416,107954.0077886416,2025-05-18 20:00:00+00:00
2025-05-22 08:00:00+00:00,21,111045.45,111326.2,110272.72,110981.97,1695.4993253225175,107626.83162297026,105463.14282095252,111880.0,103911.01101201621,108997.50898798378,112558.05757116106,True,False,106645.48922626612,108065.12651802434,108065.12651802434,2025-05-18 20:00:00+00:00
2025-05-22 12:00:00+00:00,22,110981.98,111626.43,110550.0,111290.86,1651.28008779948,107975.7867064969,105691.68074954262,111880.0,103977.33986830077,108931.18013169922,112398.86831607812,True,False,106643.27826438997,108164.61980245117,108164.61980245117,2025-05-18 20:00:00+00:00
2025-05-22 16:00:00+00:00,23,111290.85,111980.0,110916.4,111188.0,1609.3029386709463,108281.71178206863,105907.2226809331,111980.0,104040.30559199357,108868.21440800642,112247.7505792154,True,False,106641.17940693354,108359.06838799037,108359.06838799037,2025-05-18 20:00:00+00:00
2025-05-22 20:00:00+00:00,24,111188.0,111717.34,110763.27,111696.21,1562.5005859087353,108606.90208853828,106134.24179148475,111980.0,104110.50912113689,108798.0108788631,112079.26210927144,True,False,106638.83928929543,108464.37368170534,108464.37368170534,2025-05-18 20:00:00+00:00
2025-05-23 00:00:00+00:00,25,111696.22,111800.0,111000.13,111100.01,1508.0269726295396,108844.34093724893,106328.97779966182,111980.0,104192.21954105569,108716.3004589443,111883.15710146634,True,False,106636.11560863147,108586.93931158354,108586.93931158354,2025-05-18 20:00:00+00:00
