market,period,family,count,avg_duration_bars,median_duration_bars,min_duration_bars,max_duration_bars,exit_reason_available,note,scope
DOGEUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOGEUSDT,post,Long1,51,8.07843137254902,6.0,1.0,27.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOGEUSDT,post,Long2,12,6.0,5.5,2.0,14.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOGEUSDT,post,Short1,35,9.628571428571428,8.0,2.0,27.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOGEUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,pre,Long1,28,13.071428571428571,8.5,1.0,44.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,pre,Short1,18,161.55555555555554,150.0,8.0,488.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,post,Long1,45,7.844444444444444,6.0,1.0,21.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,post,Long2,8,5.75,2.5,1.0,17.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,post,Short1,69,8.971014492753623,8.0,1.0,32.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
DOTUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,pre,Long1,29,18.379310344827587,13.0,1.0,91.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,pre,Short1,10,109.1,64.0,9.0,304.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,post,Long1,56,7.303571428571429,6.0,1.0,23.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,post,Long2,19,4.2631578947368425,4.0,1.0,11.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,post,Short1,28,7.214285714285714,6.0,2.0,20.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETCUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,pre,Long1,84,17.845238095238095,8.0,1.0,104.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,pre,Short1,1,93.0,93.0,93.0,93.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,post,Long1,156,8.294871794871796,6.0,1.0,48.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,post,Long2,47,9.170212765957446,6.0,2.0,38.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,post,Short1,3,14.0,15.0,6.0,21.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
ETHUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,pre,Long1,4,35.75,24.5,18.0,76.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,pre,Short1,23,110.73913043478261,82.0,8.0,480.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,post,Long1,9,8.777777777777779,8.0,4.0,19.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,post,Long2,3,6.666666666666667,3.0,2.0,15.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,post,Short1,65,8.23076923076923,7.0,1.0,26.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
FILUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,pre,Long1,64,14.6875,11.0,1.0,78.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,pre,Short1,3,163.0,158.0,105.0,226.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,post,Long1,119,6.689075630252101,5.0,1.0,37.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,post,Long2,35,5.628571428571429,5.0,1.0,32.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,post,Short1,12,7.083333333333333,7.0,2.0,13.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LINKUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,pre,Long1,49,15.16326530612245,12.0,1.0,42.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,pre,Short1,12,85.5,68.0,4.0,282.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,post,Long1,102,6.745098039215686,6.0,1.0,22.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,post,Long2,44,5.636363636363637,5.0,1.0,17.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,post,Short1,25,7.52,7.0,2.0,18.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
LTCUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,pre,Long1,42,15.880952380952381,13.5,1.0,46.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,pre,Short1,11,141.0,103.0,11.0,375.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,post,Long1,79,6.822784810126582,6.0,1.0,24.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,post,Long2,23,4.086956521739131,3.0,1.0,12.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,post,Short1,34,8.029411764705882,7.5,1.0,21.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
NEARUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,pre,Long1,52,14.788461538461538,12.0,1.0,70.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,pre,Short1,6,90.83333333333333,85.5,12.0,182.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,post,Long1,111,7.342342342342342,5.0,1.0,28.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,post,Long2,39,8.025641025641026,7.0,1.0,24.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,post,Short1,14,6.785714285714286,6.5,2.0,13.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
SOLUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,pre,Long1,84,17.25,10.0,1.0,88.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,pre,Short1,3,59.333333333333336,36.0,17.0,125.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,post,Long1,176,7.045454545454546,5.0,1.0,43.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,post,Long2,47,6.9787234042553195,5.0,1.0,32.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,post,Short1,7,10.142857142857142,11.0,5.0,14.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
TRXUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,pre,Long1,16,9.6875,5.5,2.0,27.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,pre,Short1,16,107.5625,90.5,8.0,314.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,post,Long1,25,6.12,5.0,1.0,20.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,post,Long2,7,4.714285714285714,3.0,2.0,12.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,post,Short1,47,8.914893617021276,7.0,1.0,40.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
UNIUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,pre,Long1,37,11.432432432432432,6.0,1.0,71.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,pre,Long2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,pre,Short1,13,86.76923076923077,50.0,8.0,331.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,pre,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,post,Long1,57,6.859649122807017,6.0,1.0,42.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,post,Long2,11,6.363636363636363,4.0,2.0,26.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,post,Short1,37,11.0,8.0,1.0,29.0,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
XRPUSDT,post,Short2,0,,,,,False,Backtesting trade export does not include explicit exit reason; duration/count changes are lifecycle proxies.,market
AGGREGATE,post,Long1,1668,7.230169692941158,6.0,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,post,Long2,501,6.288621096003818,4.0,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,post,Short1,527,9.290923454533726,7.25,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,post,Short2,0,,,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,pre,Long1,872,16.321286516674988,10.0,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,pre,Long2,0,,,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,pre,Short1,184,109.65681919060542,80.0,,,False,Aggregate duration uses market-level summary statistics.,aggregate
AGGREGATE,pre,Short2,0,,,,,False,Aggregate duration uses market-level summary statistics.,aggregate
