Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,regime_label,weekly_bull,daily_bull,exec_bull_structure,exec_slope_up,adx,atr_ratio,exec_distance_atr,close_ema20_gap_atr,rsi,di_spread,is_weak_slice,is_winner,is_loser
0.1134161,2860,2893,8848.0,8622.78,,,-26.534307907778906,0.9907338657790001,-0.02644161279385159,2020-05-04 12:00:00+00:00,2020-05-10 00:00:00+00:00,5 days 12:00:00,Long1,other,True,True,True,True,30.168222891393988,0.9461881287998298,1.830931224798594,0.2870088187984305,54.49658153842437,4.347118057772899,False,False,True
0.10373742,2944,2947,9670.96,9530.0,,,-15.618755749161608,0.9959290259616,-0.01556830759304146,2020-05-18 12:00:00+00:00,2020-05-19 00:00:00+00:00,0 days 12:00:00,Long1,weakening_trend,True,True,True,True,16.84092527861492,0.9244623893595445,1.2218007319504587,0.40969254926515625,55.632225836860584,2.423909816633227,False,False,True
0.10343507,3018,3034,9697.72,9468.81,,,-24.66856755980353,0.9912456861035499,-0.024592715091794743,2020-05-30 20:00:00+00:00,2020-06-02 12:00:00+00:00,2 days 16:00:00,Long1,mature_trend,True,True,True,True,27.698654742144623,0.9948911438362549,2.7359849436626975,1.9192440854251884,70.20345606672447,17.944280310448065,False,False,True
0.10202442,3046,3051,9829.39,9696.6,,,-14.54388663413781,0.9960639023379,-0.014502730586536776,2020-06-04 12:00:00+00:00,2020-06-05 08:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,17.655943354064853,0.9744663672586495,1.716319515424268,1.0787574138709048,59.316055506132216,0.5759740065632464,False,False,True
0.0834923,3445,3447,12009.4,11733.03,,,-24.065921995144347,0.9911550441445001,-0.02400130023148514,2020-08-10 00:00:00+00:00,2020-08-10 08:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,17.26648825883095,0.9398293068170295,2.8777615639775793,1.8143074591554875,65.53093230143419,8.095213471295438,False,False,True
0.08457797,3480,3483,11852.4,11750.65,,,-9.60395747490415,0.9981490274042499,-0.009580466825284217,2020-08-15 20:00:00+00:00,2020-08-16 08:00:00+00:00,0 days 12:00:00,Long1,other,True,True,True,True,18.59831770176521,0.9249437163176552,1.147438028497798,0.5892801507926763,59.14229757413561,2.3797523063665764,False,False,True
0.08581388,3573,3577,11680.58,11691.49,,,-0.06659457436589866,1.0028240051658,-6.643805358988019e-05,2020-08-31 08:00:00+00:00,2020-09-01 00:00:00+00:00,0 days 16:00:00,Long1,unstable_transition,True,True,True,True,18.214560947672343,0.9046087252978621,1.0132305546327662,0.922686698281418,59.176872061481,1.905237197592271,False,False,True
0.08678866,3826,3848,11549.38,11305.87,,,-22.12569485733232,0.9917882607324999,-0.022073706553944705,2020-10-12 12:00:00+00:00,2020-10-16 04:00:00+00:00,3 days 16:00:00,Long1,mature_trend,True,True,True,True,34.81060406657388,1.1617299815932498,3.6441033435032724,2.0336879397612804,68.93659912813169,9.737604642388568,False,False,True
0.07683805,3905,3922,13042.159999999998,13221.26,,,12.75267976543458,1.0090149895654998,0.01272552169272575,2020-10-25 16:00:00+00:00,2020-10-28 12:00:00+00:00,2 days 20:00:00,Long1,mature_trend,True,True,True,True,60.68796047434882,0.9269347174942946,3.0543219696012875,0.6805266776675052,60.89415156686667,16.86926699047501,False,True,False
0.07458996,3928,3951,13436.950000000003,13402.18,,,-3.5944577257674766,1.0009648165674,-0.003586346976062336,2020-10-29 12:00:00+00:00,2020-11-02 08:00:00+00:00,3 days 20:00:00,Long1,mature_trend,True,True,True,True,32.33318401010861,1.1890745310788093,1.8438918341029014,0.6842417274330701,57.22710231537901,4.150370915140023,False,False,True
0.07309977000000001,3958,3983,13710.38,14643.52,,,67.17598759349858,1.0363317843015,0.06702681107307017,2020-11-03 12:00:00+00:00,2020-11-07 16:00:00+00:00,4 days 04:00:00,Long1,other,True,True,True,True,22.85193023111081,0.971767500925295,1.2723672043169718,0.5514309111392112,55.64711655965945,2.6148579809654713,False,True,False
0.0634649,3993,4000,15802.390000000001,15167.49,,,-41.27661517860602,0.9827501686060001,-0.04115737809280748,2020-11-09 08:00:00+00:00,2020-11-10 12:00:00+00:00,1 days 04:00:00,Long1,mature_trend,True,True,True,True,26.593159775400856,1.0133673264552754,2.9624830780614193,1.5670282169584917,65.52138307066967,10.95607295642629,False,False,True
0.06174565,4034,4071,16235.71,17887.82,,,100.95711605142779,1.05348977007225,0.10070691303306105,2020-11-16 04:00:00+00:00,2020-11-22 08:00:00+00:00,6 days 04:00:00,Long1,mature_trend,True,True,True,True,16.016782757322186,0.9026778798330832,2.0558044004918767,0.9060698956645014,59.008098992354654,3.4503630203024898,False,True,False
0.05263541,4083,4088,19064.99,18975.13,,,-5.730946598924628,1.0011286563246,-0.0057109948654575915,2020-11-24 08:00:00+00:00,2020-11-25 04:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,21.065583425771568,1.0302925183726805,2.816758142973628,1.5581697397576153,64.848207234188,3.1140834441861323,False,False,True
0.04228698,4266,4329,23729.2,30743.06,,,295.44322385821266,1.1517336845874002,0.2944314966370548,2020-12-24 20:00:00+00:00,2021-01-04 08:00:00+00:00,10 days 12:00:00,Long1,mature_trend,True,True,True,True,17.802456970969363,0.926486729777965,1.8143178929902388,0.7693486102986218,58.57991350248426,0.7382181478144965,False,True,False
0.02986517,4337,4367,33697.75,37456.77,,,111.20125041536568,1.0625209180342001,0.1104952924156655,2021-01-05 16:00:00+00:00,2021-01-10 16:00:00+00:00,5 days 00:00:00,Long1,mature_trend,True,True,True,True,24.656348510234416,1.2148915959761961,2.362542441145873,1.2647598344673079,62.80932741063048,3.2756080982481066,False,True,False
0.02581349,4532,4535,39030.0,38050.0,,,-26.292072104599917,0.9948519046000001,-0.02609633615167814,2021-02-07 04:00:00+00:00,2021-02-07 16:00:00+00:00,0 days 12:00:00,Long1,mature_trend,True,True,True,True,29.94778963331732,1.023733408040869,2.1942434316517185,0.6069487428856394,58.54130680422095,4.839220189866939,False,False,True
0.025962620000000002,4536,4579,38795.69,47120.3,,,215.01338397805316,1.1153021001469003,0.21346835189682148,2021-02-07 20:00:00+00:00,2021-02-15 00:00:00+00:00,7 days 04:00:00,Long1,other,True,True,True,True,24.020502449508516,1.067553436541894,1.6494985157032676,0.3500484397036138,55.732682564820664,2.7273967271850807,False,True,False
0.02105572,4582,4623,47938.83,54524.94,,,137.59656382356792,1.0787242256322003,0.13631701305601332,2021-02-15 12:00:00+00:00,2021-02-22 08:00:00+00:00,6 days 20:00:00,Long1,unstable_transition,True,True,True,True,21.32892554156598,0.9513132855034822,1.910994383579457,0.33143406569278955,56.34545291405826,0.41692566099353456,False,True,False
0.0203387,4682,4687,49696.49,47289.81,,,-49.935030145904996,0.9862876299050001,-0.04940335122259138,2021-03-04 04:00:00+00:00,2021-03-05 00:00:00+00:00,0 days 20:00:00,Long1,weakening_trend,True,True,True,True,21.765754999863763,0.9189677783693908,0.5442419872111103,0.3927472307782985,54.075377033032176,5.494167633881698,False,False,True
0.020006470000000002,4707,4749,50496.82,56150.79,,,112.04916008088166,1.06682110501835,0.1109108691398786,2021-03-08 08:00:00+00:00,2021-03-15 08:00:00+00:00,7 days 00:00:00,Long1,unstable_transition,True,True,True,True,16.36020144280686,0.9287835214502801,0.9977648298626786,0.6513300057074992,57.02501697203985,3.062106417753366,False,True,False
0.017191230000000002,4773,4784,58831.33,56972.68000000001,,,-32.9478863249161,0.9954066854161501,-0.032577064040537534,2021-03-19 08:00:00+00:00,2021-03-21 04:00:00+00:00,1 days 20:00:00,Long1,mature_trend,True,True,True,True,20.923786819620634,0.9518459288129374,1.3225514935570812,0.7766274211292289,56.78737113598597,7.733940624193309,False,False,True
0.01713119,4876,4878,59018.29000000001,59129.99,,,0.9015436065732543,1.0120103164266,0.0008916873057487004,2021-04-05 12:00:00+00:00,2021-04-05 20:00:00+00:00,0 days 08:00:00,Long1,other,True,True,True,True,21.340129440657766,1.0009218194006788,1.1829672015470685,0.8584120575841896,57.0178768568206,0.38166893251938916,False,True,False
0.01691613,4908,4940,59769.13,61414.83,,,26.813893330362593,1.0249818106373998,0.026520513515923615,2021-04-10 20:00:00+00:00,2021-04-16 04:00:00+00:00,5 days 08:00:00,Long1,mature_trend,True,True,True,True,20.90486766732747,1.0312110487567328,1.4529565994684963,0.9329320617009985,60.4051228812163,3.3315027651718694,False,True,False
0.02485316,5609,5611,40692.24,40219.47,,,-12.755284290451712,1.0054558372517999,-0.012612376585805931,2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,18.713921721239764,1.1413221318104247,1.6201168541899276,1.4145407887834642,60.36750676533628,2.943986749593467,False,False,True
0.02222633,5639,5648,45495.73,45243.61,,,-6.612103577011158,1.0084012574111,-0.006538848151244108,2021-08-10 16:00:00+00:00,2021-08-12 04:00:00+00:00,1 days 12:00:00,Long1,weakening_trend,True,True,True,True,24.96877531444477,0.9847854655777085,2.446805507660526,0.7786949541551518,61.78629959914999,4.587981469569911,False,False,True
0.02193189,5654,5666,46103.51,45742.92,,,-8.915603114926437,1.0071828998263501,-0.00881740273137565,2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,2 days 00:00:00,Long1,mature_trend,True,True,True,True,19.425790074771697,0.9465857084836585,2.204327708069709,0.9847136797651422,59.549614200194924,6.579417362153393,False,False,True
0.020533390000000002,5712,5722,49239.219999999994,48310.74,,,-20.06635763378215,1.0015156865822,-0.01984708490508176,2021-08-22 20:00:00+00:00,2021-08-24 12:00:00+00:00,1 days 16:00:00,Long1,mature_trend,True,True,True,True,34.94421590595258,0.9379293983786695,2.4072889894006413,1.1206274651354697,62.05435727907557,12.826907009539864,False,False,True
0.02064078,5730,5731,48973.31999999999,47911.79,,,-22.910699313792787,0.9998921203929,-0.02266484189758826,2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,0 days 04:00:00,Long1,other,True,True,True,True,20.776949398407876,1.0020331062746566,1.109630404062674,0.3849930295956534,53.5933356376357,0.3415979729097245,False,False,True
0.02042609,5779,5792,49476.83,49857.14,,,6.753743982261261,1.0145023056386502,0.006682784952067379,2021-09-03 00:00:00+00:00,2021-09-05 04:00:00+00:00,2 days 04:00:00,Long1,mature_trend,True,True,True,True,20.811974334636503,1.0347863153649812,1.3292238692207263,0.8905882401318281,59.95883773411876,5.21842315444237,False,True,False
0.02116255,5968,6017,47758.23,55329.77999999999,,,159.14250286948706,1.0908025830127501,0.15745989738313143,2021-10-04 12:00:00+00:00,2021-10-12 16:00:00+00:00,8 days 04:00:00,Long1,mature_trend,True,True,True,True,39.359548624096426,0.939640366550282,2.1990504543439497,0.6001440990283998,59.07389725790215,15.972854942163082,False,True,False
0.017032600000000002,6031,6051,59431.71000000001,60933.03999999999,,,24.54649103757485,1.025062320425,0.024248799588636908,2021-10-15 00:00:00+00:00,2021-10-18 08:00:00+00:00,3 days 08:00:00,Long1,mature_trend,True,True,True,True,21.07907854056832,1.0665090551508256,3.2332971839718216,1.8723430242276538,65.60164127335966,9.712852321650074,False,True,False
0.01622735,6058,6070,62395.99,62971.19999999999,,,8.316945358176689,1.01718863532325,0.008214092043415016,2021-10-19 12:00:00+00:00,2021-10-21 12:00:00+00:00,2 days 00:00:00,Long1,mature_trend,True,True,True,True,17.498391751881286,1.0645188707473303,2.346491289674656,0.7875290386615987,61.41855769214028,3.509206977778433,False,True,False
0.01481529,6190,6192,68348.63,64882.43,,,-52.33968659345383,0.9869283954537,-0.051688168877708406,2021-11-10 12:00:00+00:00,2021-11-10 20:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,33.91261734655987,1.1445872983202108,3.501977437021145,2.0192310331923933,70.37659106255884,21.27432458002334,False,False,True
0.02133598,7027,7037,47435.46,45581.97,,,-40.53833458326568,0.9923090130657,-0.040054396331352125,2022-03-30 00:00:00+00:00,2022-03-31 16:00:00+00:00,1 days 16:00:00,Long1,mature_trend,True,True,True,True,59.35611068067125,1.1457495518357381,3.463476601641301,1.1163461999397393,65.77575530587484,12.06517925035991,False,False,True
0.02170983,7045,7049,46599.93,46120.24,,,-11.420457916835627,1.0064695641355499,-0.01128864539066908,2022-04-02 00:00:00+00:00,2022-04-02 16:00:00+00:00,0 days 16:00:00,Long1,other,True,True,True,True,30.991583499444562,1.12215227000215,1.2087412501712334,0.4168487292099506,54.17521847492113,8.67028962914355,False,False,True
0.021716430000000002,7062,7066,46580.51,45763.72,,,-18.74045636304954,1.0026935033494502,-0.018526248746525153,2022-04-04 20:00:00+00:00,2022-04-05 12:00:00+00:00,0 days 16:00:00,Long1,other,True,True,True,True,16.401256710253246,1.0293618459893412,0.8989323507533965,0.5226937668555833,55.30203241272658,6.665347738187503,False,False,True
0.0334654,9335,9339,30221.52,29310.65,,,-31.478762838958964,0.996133940959,-0.03112471129843897,2023-04-18 16:00:00+00:00,2023-04-19 08:00:00+00:00,0 days 16:00:00,Long1,weakening_trend,True,True,True,True,27.928112594629777,1.136928349543215,1.2903042902139052,0.7100992207856269,55.82663795333169,1.248243173561299,False,False,True
0.03296477,9765,9772,30670.94,30067.72,,,-20.886126537903966,1.0011179785041,-0.020657643032785947,2023-06-29 08:00:00+00:00,2023-06-30 12:00:00+00:00,1 days 04:00:00,Long1,mature_trend,True,True,True,True,21.401645063803326,0.9473549961529217,2.206848754207813,0.8435717158172958,58.40536612283441,7.936518519929823,False,False,True
0.03303821,9838,9857,30596.449999999997,30115.170000000002,,,-16.90353133430004,1.0029016255001,-0.016722064487873577,2023-07-11 12:00:00+00:00,2023-07-14 16:00:00+00:00,3 days 04:00:00,Long1,persistent_trend,True,True,True,True,19.682691388447672,1.1212842081469174,0.7043286770733447,0.6883923971352768,55.87792239181302,16.984286350966492,False,False,True
0.02930512,10509,10527,34488.27,34252.4,,,-7.919425446015086,1.0072267916152,-0.007835717332298625,2023-10-31 08:00:00+00:00,2023-11-03 08:00:00+00:00,3 days 00:00:00,Long1,mature_trend,True,True,True,True,25.380994812025573,0.9385153534357942,2.6616612831631605,0.5549087779660837,57.742568561899965,4.478110090437244,False,False,True
0.02694944,10601,10606,37499.99,36406.0,,,-30.478280387172635,0.9958625215728,-0.030158487908929946,2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,24.6574150302471,1.289359046961429,2.2214354558916836,1.9478378852211151,64.16667745016005,12.688201645985433,False,False,True
0.02689166,10631,10636,37569.23,36975.04,,,-16.98106503729428,1.0023095818941001,-0.016807960530466164,2023-11-20 16:00:00+00:00,2023-11-21 12:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,16.38622755916809,0.9790848736157517,1.9550175569832557,1.3895885736243345,63.390390000277144,8.324252598436754,False,False,True
0.02709471,10649,10667,37281.42,37380.07,,,1.6614274316411275,1.0114657098589501,0.0016447671521096908,2023-11-23 16:00:00+00:00,2023-11-26 16:00:00+00:00,3 days 00:00:00,Long1,weakening_trend,True,True,True,True,16.265904372183996,1.0263785052523438,0.8644380686182668,0.5052255875605257,54.99744090074868,4.16727531539928,False,True,False
0.026546570000000002,10687,10753,38051.84,42309.58,,,111.96173292113542,1.0666600306647,0.11083719709743364,2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,11 days 00:00:00,Long1,mature_trend,True,True,True,True,22.69116934565908,1.0806868514210677,1.4288383945657808,0.849895425276111,59.719549139620355,10.607245777690725,False,True,False
0.02321421,10826,10836,43562.32,42991.5,,,-14.255774629091118,1.0046392768911,-0.014096974403567122,2023-12-23 04:00:00+00:00,2023-12-24 20:00:00+00:00,1 days 16:00:00,Long1,weakening_trend,True,True,True,True,21.01109019503753,0.9153858481510314,1.0164584607238427,0.15445073567888956,53.83225061274515,3.5441844408403647,False,False,True
0.02318131,10840,10842,43618.0,43576.13,,,-1.9812385285551262,1.01063707885515,-0.0019594448392865403,2023-12-25 12:00:00+00:00,2023-12-25 20:00:00+00:00,0 days 08:00:00,Long1,other,True,True,True,True,17.343213714029577,0.9087308347986773,0.8983153471476308,0.34163031711419145,53.99227341109325,0.13479388851133578,False,False,True
0.020619290000000002,11141,11164,49036.73,50984.56,,,39.13168764835786,1.03118399234205,0.03870199654422294,2024-02-13 16:00:00+00:00,2024-02-17 12:00:00+00:00,3 days 20:00:00,Long1,mature_trend,True,True,True,True,58.755945273992815,1.1963050142654617,2.8621826477732477,0.5875943703461499,59.15826850864456,7.6151377628660555,False,True,False
0.019586410000000002,11166,11179,51642.64,51580.23000000001,,,-2.233270574698124,1.01088272659835,-0.002207893225442969,2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,2 days 04:00:00,Long1,other,True,True,True,True,40.22583546694425,0.9349164775337697,2.5046149870492216,0.28503153825865046,55.585232315987,5.268957504908414,False,False,True
0.01934468,11181,11187,52286.8,50965.53,,,-26.558236985152178,0.9986916415522,-0.026257031698248876,2024-02-20 08:00:00+00:00,2024-02-21 08:00:00+00:00,1 days 00:00:00,Long1,mature_trend,True,True,True,True,23.382496161665923,0.9220443162094619,2.534626949358598,0.7703136164163643,59.12331112108027,4.845497863551486,False,False,True
0.01516586,11270,11272,66676.46,66481.12,,,-3.9722237005097094,1.0097246081094,-0.003928204796715641,2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,46.02419879275179,1.6163516149198183,2.3497455763206077,1.065274292268293,59.226297387879455,0.05789916976224063,False,False,True
0.01468353,11285,11299,68863.99,68604.42,,,-4.820664643243818,1.0092607611436502,-0.004767429319736058,2024-03-08 16:00:00+00:00,2024-03-11 00:00:00+00:00,2 days 08:00:00,Long1,mature_trend,True,True,True,True,20.669894252158514,0.9155549429056942,2.8120747820659107,1.3301005730974074,64.84758212639358,6.8975651639089826,False,False,True
0.01423709,11300,11309,71019.99,71349.99,,,3.6847725907207827,1.0134671092791003,0.003644255793333475,2024-03-11 04:00:00+00:00,2024-03-12 16:00:00+00:00,1 days 12:00:00,Long1,mature_trend,True,True,True,True,20.09435673796894,0.9565802380855299,3.628768125474285,1.9118422373716952,69.59523230190854,9.788876339334472,False,True,False
0.01455528,11400,11426,69469.99,69594.94,,,0.8066177388346354,1.0120644971652002,0.0007977190582579413,2024-03-27 20:00:00+00:00,2024-04-01 04:00:00+00:00,4 days 08:00:00,Long1,unstable_transition,True,True,True,True,31.54870235926836,0.9864860730911538,1.286550326255531,0.44942424387545815,56.032431944746286,15.334295495062847,False,True,False
0.014283,11475,11477,70794.85,69000.77,,,-26.623195060229975,0.9983504202300002,-0.026329285392934575,2024-04-09 08:00:00+00:00,2024-04-09 16:00:00+00:00,0 days 08:00:00,Long1,mature_trend,True,True,True,True,40.75236884368771,1.0170413750287621,1.6172185898346214,0.7028752740214412,58.60386147584067,8.619438584260589,False,False,True
0.01431235,11484,11487,70631.08,69983.16,,,-10.279517920931928,1.006260108932,-0.010168712130693619,2024-04-10 20:00:00+00:00,2024-04-11 08:00:00+00:00,0 days 12:00:00,Long1,mature_trend,True,True,True,True,25.561584350667005,1.0798345375827574,1.2615554501020645,0.8038270080648897,57.9395596052001,1.9921621695653897,False,False,True
0.0142411,11491,11494,70977.27,69347.3,,,-24.211753883913534,0.9991881169135001,-0.023953193536466005,2024-04-12 00:00:00+00:00,2024-04-12 12:00:00+00:00,0 days 12:00:00,Long1,mature_trend,True,True,True,True,16.7183175484086,1.0111583136739453,1.3353491206067494,0.8102490518637021,58.312200072924504,1.2188298288560055,False,False,True
0.01512233,11720,11740,66825.14,68076.0,,,17.895907925571795,1.0200097782281001,0.017709045278468363,2024-05-20 04:00:00+00:00,2024-05-23 12:00:00+00:00,3 days 08:00:00,Long1,mature_trend,True,True,True,True,35.1328508443814,0.904030183747076,2.2831787987172687,0.5238586317454414,58.513065596330655,12.736369266169852,False,True,False
0.01427605,11826,11831,70799.06,69255.0,,,-23.042787144631525,0.9997093816314999,-0.02279814209397702,2024-06-06 20:00:00+00:00,2024-06-07 16:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,40.77715836281211,0.952875076237053,1.7442814983469677,0.48848668250570293,57.994396393851,9.370929984633177,False,False,True
0.01487322,12133,12143,67940.95,67303.05,,,-10.493383920839902,1.00575688284,-0.010384341107976737,2024-07-28 00:00:00+00:00,2024-07-29 16:00:00+00:00,1 days 16:00:00,Long1,weakening_trend,True,True,True,True,26.53933864912654,1.0729412344010016,1.5377967195867128,0.6145475255250195,58.79648472776253,5.291513244907907,False,False,True
0.01570059,12475,12493,64354.00000000001,63514.33999999999,,,-14.186961589560504,1.0038041901603,-0.014040994654567164,2024-09-23 00:00:00+00:00,2024-09-26 00:00:00+00:00,3 days 00:00:00,Long1,mature_trend,True,True,True,True,33.069930560133145,1.0282950891116611,3.260406026400187,1.6831991411020142,69.56608812158719,18.15477639540989,False,False,True
0.01582179,12494,12517,63852.06999999999,64553.68,,,10.084921676253785,1.01580440564625,0.009982560079884791,2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,3 days 20:00:00,Long1,unstable_transition,True,True,True,True,21.106305132460445,0.94902680348504,1.5571845902264871,0.4405049813716463,55.877931927464374,0.8242407005277386,False,True,False
0.01358944,12739,12810,74348.53,89855.99,,,209.62197348626563,1.1157237361344001,0.20747360761537595,2024-11-06 00:00:00+00:00,2024-11-17 20:00:00+00:00,11 days 20:00:00,Long1,mature_trend,True,True,True,True,23.776520334732812,1.4658282602712245,3.6966502500737985,3.6059511317153943,76.71899614812905,29.705418481006223,False,True,False
0.01096799,12814,12850,92309.51,95901.51,,,38.36487178737503,1.0321482926249002,0.03789311079649319,2024-11-18 12:00:00+00:00,2024-11-24 12:00:00+00:00,6 days 00:00:00,Long1,mature_trend,True,True,True,True,17.4366894629778,0.9358596913910698,2.878823664115952,1.1483502453492689,60.90360349549753,0.2703688334225909,False,True,False
0.00964343,12993,12995,105028.33,102817.82,,,-22.319073348447198,1.00217489914725,-0.02203627416526568,2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,0 days 08:00:00,Long1,unstable_transition,True,True,True,True,31.12300911741809,1.0744514519546633,1.4956277116561678,0.15304078294853776,55.136058467291775,0.025751445523891192,False,False,True
0.00945299,13190,13193,107120.65000000001,103691.63,,,-33.41089495715864,0.9964031873586001,-0.03299481603220298,2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,0 days 12:00:00,Long1,mature_trend,True,True,True,True,29.98633203923935,1.4963415664392996,2.6402931478974185,1.5526959739895099,63.20208052586966,15.723445154473659,True,False,True
0.00945776,13199,13204,107031.34,104180.00999999998,,,-27.965987949588076,0.998793128788,-0.027626821032045418,2025-01-21 16:00:00+00:00,2025-01-22 12:00:00+00:00,0 days 20:00:00,Long1,mature_trend,True,True,True,True,21.508208080835562,1.2853273276902597,1.8895315823170458,1.1306582096488358,59.781352001729516,3.5489967304872714,True,False,True
0.01067651,13781,13792,94787.2,94004.63,,,-9.362935361156602,1.0078189304566498,-0.009251944513605205,2025-04-28 16:00:00+00:00,2025-04-30 12:00:00+00:00,1 days 20:00:00,Long1,mature_trend,True,True,True,True,34.15331964992705,1.0300967562711751,2.506832606539574,0.6602398267956633,57.68998339125865,6.351168502384404,True,False,True
0.01044987,13830,13867,96834.02,101719.4,,,50.01415718707209,1.0374287135277,0.04942584527627759,2025-05-06 20:00:00+00:00,2025-05-13 00:00:00+00:00,6 days 04:00:00,Long1,mature_trend,True,True,True,True,26.098024243186043,1.1809665586294666,2.011796373454865,1.799927151538318,62.48193365378986,5.297619196460808,True,True,False
